Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
golden jitu,Non-Ecommerce Related,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
sabunqq,Non-Ecommerce Related,Home & Living,Home & Living,Home & Living
buket beng beng isi 10,Souvenir & Pesta,Food & Beverages,Beauty,Beauty
ace77,Non-Ecommerce Related,Home & Living,Hobbies & Collections,Hobbies & Collections
mulet pendek,Non-Ecommerce Related,Fashion Accessories,Men Clothes,Men Clothes
poki games ff,Non-Ecommerce Related,,,
toketbagus,Non-Ecommerce Related,,,
obat penghancur tumor,Kesehatan,Health,Health,
harga hp oppo a18 ram 6,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
niat puasa idul adha,Others,Books & Magazines,Home & Living,Home & Living
kertas tisu,Others,Souvenir & Party Supplies,Souvenir & Party Supplies,Souvenir & Party Supplies
harga cengkeh kering hari ini,Makanan & Minuman,,,
harga hp redmi 13c,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
doa masuk dan keluar masjid,Non-Ecommerce Related,Home & Living,Home & Living,
body lotion terbaik,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,
doa shalat hajat,Non-Ecommerce Related,Stationery & Books,Stationery & Books,
helio g99,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
outfit celana cargo wanita,Pakaian Wanita,Women Clothes,Women Clothes,
tanaman dalam ruangan,Perlengkapan Rumah,Home & Living,Home & Living,
mod aio,Elektronik,Electronics,Electronics,
coolrom,Others,,Electronics,
kenzobet,Non-Ecommerce Related,Beauty,Beauty,Beauty
ukuran bendera merah putih untuk rumah,Fotografi,Home & Living,Home & Living,
tumbler minum,Makanan & Minuman,Home & Living,Home & Living,Home & Living
harga voucher tri,Digital Product,Vouchers,,
tas les catino,Tas Wanita,Women Bags,Women Bags,
honda scoopy 2024,Otomotif,Motorcycles,Motorcycles,Motorcycles
kimcilonly,Non-Ecommerce Related,,,
naga91,Non-Ecommerce Related,,,
pp couple pacar ber 2 lucu,Non-Ecommerce Related,,,
sosomod,Non-Ecommerce Related,Men Shoes,Men Shoes,Men Shoes
x2mate,Non-Ecommerce Related,,,
giat777,Non-Ecommerce Related,Beauty,Women Bags,Women Bags
kapten 189,Non-Ecommerce Related,,,
yandexxnxx,Non-Ecommerce Related,Men Clothes,Men Clothes,Men Clothes
tumblr stanley,Perlengkapan Rumah,Home & Living,Home & Living,
kenitu,Non-Ecommerce Related,Home & Living,Home & Living,
meja belajar anak lipat,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
sampul batik,Non-Ecommerce Related,Stationery & Books,Stationery & Books,
soket kiprok yamaha,Otomotif,Automotive,Automotive,
garuda gacor,Non-Ecommerce Related,Beauty,Beauty,Beauty
harga air radiator mobil,Otomotif,Automotive,Automotive,
papan tulis digital,Buku & Alat Tulis,Stationery & Books,Stationery & Books,Computer & Accessories
m200 muklay,Non-Ecommerce Related,Mobile & Gadgets,Women Clothes,Home Appliances
idwin,Non-Ecommerce Related,Men Clothes,,
portable monitor,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,
hp infinix smart 8 pro,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tumpeng kemerdekaan,Others,Souvenir & Party Supplies,Food & Beverages,
bola gacor,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
dresscode merah putih,Others,Women Clothes,,
mahkota merah putih,Others,Fashion Accessories,Fashion Accessories,
pisces,Others,Electronics,Fashion Accessories,
zinc plus,Non-Ecommerce Related,Health,Health,Health
welcome welcome,Non-Ecommerce Related,,Home & Living,
mewarnai 17 agustus,Buku & Alat Tulis,Stationery & Books,Stationery & Books,
hiasan dinding dari tutup botol plastik,Perlengkapan Rumah,Home & Living,Home & Living,Travel & Luggage
baju pramuka sd lengkap,Buku & Alat Tulis,Baby & Kids Fashion,,
skintific face wash,Perawatan & Kecantikan,,Beauty & Care,
promo 8.8,Non-Ecommerce Related,Electronics,Women Shoes,
scribd download,Komputer & Aksesoris,Others,Others,
bitlife mod apk,Elektronik,Home & Living,Home & Living,Home & Living
tone up cream emina,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,Beauty & Care
prank tangan luka,Kesehatan,Health,Fashion Accessories,Fashion Accessories
struktur kelas aesthetic,Non-Ecommerce Related,Mom & Baby,Mom & Baby,Mom & Baby
kaligrafi arab terindah,Non-Ecommerce Related,Home & Living,Home & Living,Home & Living
foto gwsm,Hobi & Koleksi,,Home & Living,
mp3yt,Non-Ecommerce Related,Electronics,,
mewarnai barbie,Ibu & Bayi,Stationery & Books,Stationery & Books,
model pagar tembok unik minimalis,Perlengkapan Rumah,,,
nasi kebuli,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
resep daging sapi,Makanan & Minuman,Food & Beverages,,
cheat kebal gta san andreas,Non-Ecommerce Related,,,
samsung a25 5g harga dan spesifikasi,Handphone & Aksesoris,,,
pembayaran pbb,Others,Vouchers,Vouchers,
hiasan dinding kelas 17 agustus,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
buket bunga bulat,Others,Souvenir & Party Supplies,Souvenir & Party Supplies,
joran daido,Olahraga & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
mukena yang lagi viral,Others,,Muslim Fashion,
puding cup kekinian,Others,Home & Living,,
blush on pinkflash,Others,Beauty & Care,Beauty & Care,
lensa bluecromic adalah,Fotografi,Fashion Accessories,Mobile & Gadgets,Mobile & Gadgets
pilemsek,Others,Home & Living,Health,Health
gambar es teh jumbo,Makanan & Minuman,Stationery,Home & Living,Home & Living
susu tinggi kalori,Others,Food & Beverages,Food & Beverages,
tiktok shop seller,Non-Ecommerce Related,Stationery & Books,,
google pixel 8 pro,Handphone & Aksesoris,Mobile & Gadgets,,
model rambut pria 2023 pendek,Non-Ecommerce Related,,,
cara menanam bunga matahari,Non-Ecommerce Related,Home & Living,,
struktur bunga dan fungsinya,Others,Home & Living,Stationery,Stationery
aoka gulung,Others,Food & Beverages,Food & Beverages,Food & Beverages
surat wakiah,Others,Stationery & Books,,
sinde,Others,Food & Beverages,,
gayatoto,Others,Men Clothes,Books & Magazines,Books & Magazines
selsun orange,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,Beauty & Care
yakuza 123,Others,Sports & Outdoors,Books & Magazines,Books & Magazines
fc24,Others,Sports & Outdoor,Sports & Outdoor,
cheat gta v ps3,Elektronik,Electronics,Electronics,
sunglasses,Others,Fashion Accessories,Fashion Accessories,Fashion Accessories
film horor thailand,Others,Hobby & Collection,Hobby & Collection,
kombinasi kain polos model gamis batik kombinasi polos,Fashion Muslim,Muslim Fashion,Muslim Fashion,Muslim Fashion
baju crinkle,Fashion Muslim,Women Clothes,Women Clothes,
baju daur ulang simple,Others,Others,,
gerobak es teh jumbo,Makanan & Minuman,Mom & Baby,Food & Beverages,Food & Beverages
referensi baju lebaran,Fashion Muslim,Muslim Fashion,Muslim Fashion,
hiasan buku catatan aesthetic,Souvenir & Pesta,,Stationery & Books,
hp 2 layar lipat harga 2 jutaan,Handphone & Aksesoris,,,
laundry koin terdekat,Others,Home Appliances,Home & Living,Home & Living
kebaya hitam jawa,Pakaian Wanita,Women Clothes,,
tunik lebaran,Fashion Muslim,Muslim Fashion,Muslim Fashion,
poster kelas,Buku & Alat Tulis,Home & Living,,
wallpaper islamic aesthetic hitam,Perlengkapan Rumah,,,
vidio boke,Others,Cameras & Drones,Cameras & Drones,Cameras & Drones
wpc dinding,Perlengkapan Rumah,Home & Living,Home & Living,
oppo reno 10 5g harga,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
shade cushion hanasui,Perawatan & Kecantikan,Beauty,Beauty,Beauty
pap tanktop hitam,Non-Ecommerce Related,Women Clothes,Women Clothes,Women Clothes
kucing himalaya kampung,Hobi & Koleksi,Food & Beverages,,
marlboro advance,Others,,Men Clothes,
gambar baju kelulusan keren,Non-Ecommerce Related,Men Clothes,Men Clothes,Men Clothes
model baju anak perempuan,Fashion Bayi & Anak,Baby & Kids Fashion,Baby & Kids Fashion,
topup koin tiktok,Non-Ecommerce Related,Vouchers,,
originate sunscreen,Perawatan & Kecantikan,Beauty,Beauty,Beauty
jual minuman alkohol terdekat 24 jam,Makanan & Minuman,,,
kado pernikahan murah tapi mewah,Souvenir & Pesta,Souvenir & Party Supplies,,
kosan terdekat,Non-Ecommerce Related,Home & Living,Home & Living,Home & Living
oppo a77s ram 8,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ikat pinggang wanita untuk dress,Pakaian Wanita,Fashion Accessories,Fashion Accessories,
obat dexteem plus,Kesehatan,Health,,
soundcore r50i,Elektronik,Audio,Audio,Audio
jajan rentengan,Others,Food & Beverages,Food & Beverages,
pcx 160 modifikasi,Otomotif,,Automotive,
motif tato di lengan,Aksesoris Fashion,Beauty,Sports & Outdoors,Sports & Outdoors
cat eye nail art,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,
ootd kebaya wisuda hijab,Pakaian Wanita,Women Clothes,Women Clothes,
aturan minum red 500,Others,,,
oppo a17 ram 6 harga dan spesifikasi,Handphone & Aksesoris,,,
barcode di tangan,Perawatan & Kecantikan,Computers & Accessories,Computers & Accessories,Computers & Accessories
cd bekas ml,Others,Women Clothes,,
daster kekinian 2023,Pakaian Wanita,Women Clothes,,
adzan maghrib depok,Non-Ecommerce Related,,,
maghrib banjarmasin,Others,,,
menu takjil buka puasa,Makanan & Minuman,,Food & Beverages,
cartridge foom x,Otomotif,Home Appliances,Home Appliances,Computers & Accessories
sepeda listrik uwinfly df8,Olahraga & Outdoor,Sports & Outdoors,Sports & Outdoors,Automobiles
asia xxx,Others,Sports & Outdoor,,
crackz liquid,Others,,Electronics,
upods liquid,Elektronik,Electronics,Electronics,
happi krunch,Others,Food & Beverages,Food & Beverages,Food & Beverages
wpc panel dinding,Perlengkapan Rumah,Home & Living,Home & Living,
gambar salad buah cup,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
subuh jam,Others,,Home & Living,
gambar hiasan ramadhan,Others,Souvenir & Party Supplies,Home & Living,
subuh banjarmasin,Others,,,
sony wf-1000xm5,Others,Audio,Audio,Mobile & Gadgets
nokia lumia,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
neoremasil,Others,,Beauty & Care,
buku catatan keuangan,Buku & Alat Tulis,Stationery & Books,Stationery & Books,Stationery & Books
lemari plastik 2 pintu,Perlengkapan Rumah,Home & Living,Home & Living,
harga triplek 15 mm 120x240,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
fenaren obat apa,Kesehatan,,,
kasur 120x200,Perlengkapan Rumah,Home & Living,Home & Living,
macam macam iphone dan harganya,Handphone & Aksesoris,Mobile & Gadgets,Stationery,Stationery
kepanjangan hts,Others,,,
tenor drumband,Others,Hobby & Collection,,
niat sholat ied,Others,,,
infinix hot 40,Handphone & Aksesoris,,Mobile & Accessories,
uang 100 ribu banyak,Others,Others,Mom & Baby,
latiao daya,Non-Ecommerce Related,Food & Beverages,Food & Beverages,Food & Beverages
sarimbit nibras terbaru 2024 dan harganya,Fashion Muslim,,,
model baju shimmer terbaru,Pakaian Wanita,Muslim Fashion,Muslim Fashion,Muslim Fashion
pagar bambu simple,Perlengkapan Rumah,,,
harga sepatu loro piana,Sepatu Wanita,Women Shoes,Women Shoes,Women Shoes
stiker bus kids panda,Buku & Alat Tulis,Motorcycles,Stationery,Home & Living
buku mimpi 3d bergambar,Buku & Alat Tulis,Books & Magazines,Books & Magazines,Books & Magazines
gamis polos simple dan modis kekinian,Fashion Muslim,Muslim Fashion,Muslim Fashion,Women Clothes
kode gta san andreas pc,Komputer & Aksesoris,,,
harga sarung mangga gold,Fashion Muslim,Muslim Fashion,Muslim Fashion,
model baju tenun wanita modern,Pakaian Wanita,Women Clothes,Women Clothes,Fashion Accessories
symbol love,Aksesoris Fashion,Health,Fashion Accessories,Fashion Accessories
shampoo awday,Others,Beauty,Beauty,Beauty
dress hitam hijab,Fashion Muslim,Muslim Fashion,Muslim Fashion,
jersey futsal keren,Non-Ecommerce Related,Sports & Outdoor,Sports & Outdoor,
mie goreng indomie,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
jajan kaleng lebaran,Makanan & Minuman,Food & Beverages,,
snack ulang tahun,Fotografi,Souvenir & Party Supplies,Souvenir & Party Supplies,Food & Beverages
warna charcoal,Fashion Muslim,Fashion Accessories,,
kaki 777,Others,Beauty,,
model koko kombinasi terbaru,Fashion Muslim,Muslim Fashion,Muslim Fashion,
hot india,Others,Food & Beverages,,
pt bola,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
gambar mixue lucu,Hobi & Koleksi,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
maskara wardah,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,Beauty & Care
samsung galaxy a55 5g,Handphone & Aksesoris,,Mobile & Accessories,
hp xiaomi terbaru 2024,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
chatgpt 3.5,Non-Ecommerce Related,Computers & Accessories,Computers & Accessories,Automobiles
amanda brownies terdekat,Makanan & Minuman,,Food & Beverages,
harga redmi note 13 4g,Handphone & Aksesoris,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
obat keputihan gatal di apotik,Kesehatan,,Health,
laptop hp 14s,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,
telur toto,Others,Home & Living,Food & Beverages,Food & Beverages
dan heng,Non-Ecommerce Related,Home & Living,,
toko mesin cuci terdekat,Others,Electronics,,
aesthetic emoji,Others,Stationery & Books,Stationery & Books,
empire88,Handphone & Aksesoris,Men Clothes,Gaming & Consoles,Gaming & Consoles
kuromi anime girl,Others,,,
samba wales bonner,Others,Men Shoes,Men Shoes,Men Shoes
lesbian hot,Non-Ecommerce Related,Women Clothes,Women Clothes,Women Clothes
jual batu alam terdekat,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
indo xxi,Others,Hobby & Collection,,
harga vivo v15,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
bakpia kukus,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
bikini,Pakaian Wanita,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor
jual ps4,Elektronik,Electronics,Electronics,
lk21 indonesia,Others,Mom & Baby,Mom & Baby,Mom & Baby
kompor gas,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
power supply,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,Mobile & Accessories
tous les jours,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
cara convert pdf ke word,Non-Ecommerce Related,Computers & Accessories,Stationery,Books & Magazines
autocad 2010,Others,Computer & Accessories,Computer & Accessories,
cewek sexy,Others,Women Clothes,Women Clothes,
asean,Others,Sports & Outdoor,,
nonton hotel mumbai,Non-Ecommerce Related,,,
rc motogarage,Otomotif,Automotive,Automotive,
retina digicam,Fotografi,Photography,,
dell monitor,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,
harga tiket pesawat,Voucher,Vouchers,Vouchers,
avast cleanup premium license file,Komputer & Aksesoris,Computers & Accessories,Computers & Accessories,Computers & Accessories
teflon,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
daftar harga acp,Non-Ecommerce Related,,Home & Living,
mengetik 10 jari,Buku & Alat Tulis,Stationery & Books,Stationery & Books,
murotal alquran,Hobi & Koleksi,Electronics,Electronics,
dempul kayu,Perlengkapan Rumah,Home & Living,Home & Living,
damdex,Perlengkapan Rumah,Home & Living,Home & Living,Others
bakpiaku,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
lk21.tv,Others,Others,,
gitar akustik,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,Hobby & Collection
wha,Non-Ecommerce Related,Women Shoes,Beauty & Care,
nadilaprc,Fashion Bayi & Anak,,,
earphone terbaik,Others,Mobile & Accessories,Mobile & Accessories,
kamera canon,Fotografi,Photography,Photography,Photography
boku no hero academia sub indo,Hobi & Koleksi,Hobby & Collection,Hobby & Collection,
harga tv led,Elektronik,Electronics,Electronics,
wastafel,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
skmei indonesia,Aksesoris Fashion,Watches,Watches,
pia legong,Makanan & Minuman,Food & Beverages,Food & Beverages,Food & Beverages
united trifold,Olahraga & Outdoor,Sports & Outdoor,Sports & Outdoor,
poster,Buku & Alat Tulis,Home & Living,Home & Living,Home & Living
studio tropik,Perawatan & Kecantikan,Beauty & Care,Beauty & Care,Beauty & Care
maleficent sub indo,Hobi & Koleksi,,,
meja kerja,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
kartu lebaran,Souvenir & Pesta,Souvenir & Party Supplies,Souvenir & Party Supplies,
sound card,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,Computer & Accessories
frame kacamata,Aksesoris Fashion,Fashion Accessories,Fashion Accessories,Fashion Accessories
pusat buku sunnah,Buku & Alat Tulis,Stationery & Books,Stationery & Books,
spunbond,Tas Wanita,Souvenir & Party Supplies,Souvenir & Party Supplies,Hobby & Collection
jas hujan axio,Otomotif,Automotive,Automotive,Automotive
lenovo miix,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,
big boobs,Others,Women Clothes,Beauty & Care,
harga vivo x50,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
belajar bahasa inggris,Others,Stationery & Books,Stationery & Books,
massage oil,Kesehatan,Beauty & Care,Beauty & Care,Beauty & Care
ispoofer,Komputer & Aksesoris,Vouchers,,
harga semen 1 sak,Perlengkapan Rumah,Home & Living,,
palugada,Others,Home & Living,Home & Living,
ayat 15,Others,Stationery & Books,,
dramakoreaindo,Others,Home & Living,,
kursi goyang,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
cosmonauts,Pakaian Pria,Men Clothes,Men Clothes,
harga vivo s1,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
cewek montok,Others,Health,Hobby & Collection,
obat asam urat di apotik,Kesehatan,Health,,
an nisa ayat 3,Non-Ecommerce Related,Muslim Fashion,Home & Living,Books & Magazines
modifikasi nmax,Otomotif,Automotive,Automotive,
harga sepeda lipat polygon,Olahraga & Outdoor,Sports & Outdoor,,
obat batuk paling ampuh,Kesehatan,Health,,
steelseries indonesia,Komputer & Aksesoris,Computer & Accessories,,
wallpaper pemandangan,Perlengkapan Rumah,Home & Living,Home & Living,
jas hujan eiger,Olahraga & Outdoor,Automotive,Automotive,Automotive
patrobas,Sepatu Pria,Men Shoes,Men Shoes,Men Shoes
tempat sampah,Perlengkapan Rumah,Home & Living,Home & Living,Home & Living
filmora full version,Komputer & Aksesoris,Computer & Accessories,,
succulent,Perlengkapan Rumah,Home & Living,Home & Living,
ucc,Makanan & Minuman,Electronics,Food & Beverages,
mobil mainan aki,Hobi & Koleksi,Hobby & Collection,Mom & Baby,
rekomendasi film komedi,Hobi & Koleksi,,,
samsung galaxy a70,Handphone & Aksesoris,Mobile & Accessories,Mobile & Accessories,
intel i7,Komputer & Aksesoris,Computer & Accessories,Computer & Accessories,
