Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
sony vaio i3,sony vaio i3,Computadores e Acessórios,Computing,Computing,,
tweeter,tweeter,Others,Vehicle Accessories,Vehicle Accessories,Vehicle Accessories,
memoria ddr4 16gb,ddr4 memory 16gb,Computadores e Acessórios,Computing,Computing,,
cibelle mancini,Cybelle Mancini,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
júlia paes,Julia Paes,Others,Health & Beauty,Health & Beauty,,
torneira gourmet monocomando,gourmet single lever faucet,Casa e Decoração,Home & Living,Home & Living,,
pijamas atacado,pajamas wholesale,Roupas Femininas,Women Clothes,Women Clothes,,
central multimidia 1 din,1 din multimedia center,Automóveis,Vehicle Accessories,Vehicle Accessories,,
tabuleiro ouija preço,ouija board price,Casa e Decoração,,,,
anny lee,anny lee,Others,Stationery,Men Clothes,Men Clothes,
placa de video ddr4,ddr4 video card,Computadores e Acessórios,Computing,Computing,,
estante madeira,wooden shelf,Casa e Decoração,Home & Living,Home & Living,,
galaxy a21,galaxy a21,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
bicicleta aro 29 quadro 15,29 inch bike frame 15,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
war gods,war gods,Jogos e Consoles,Home & Living,,,
projetor estrelas,star projector,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
doces importados,imported sweets,Alimentos e Bebidas,Food & Beverage,Food & Beverage,Food & Beverage,
controladoras,controllers,Áudio,Home & Living,,,
oleo de amendoas,almond oil,Beleza,Health & Beauty,Health & Beauty,,
pijama casal,couple pajamas,Roupas Femininas,Women Clothes,Women Clothes,,
oleo para massagem,massage oil,Saúde,Health & Beauty,Health & Beauty,,
omega 3 vitafor plus,omega 3 vitafor plus,Saúde,Health & Beauty,,,
kit placa mãe processador e memória,motherboard processor and memory kit,Computadores e Acessórios,Computing,Computing,,
ortopédicos,orthopedic,Saúde,Shoes,Shoes,,
box trono de vidro,glass throne box,Livros e Revistas,Books & Magazines,Books & Magazines,,
miçangas para pulseiras,beads for bracelets,Casa e Decoração,Home & Living,Home & Living,,
placa mãe mini itx,mini itx motherboard,Computadores e Acessórios,Computing,Computing,,
porta de alumínio branco,white aluminum door,Casa e Decoração,Home & Living,,,
lojas cem armario de cozinha,hundred kitchen cabinet stores,Casa e Decoração,,,,
velocímetro para bicicleta,bicycle speedometer,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
porta pinceis,brush holder,Casa e Decoração,Health & Beauty,Home & Living,Home & Living,
freio hidraulico bike,hydraulic bike brake,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
pantufa,slipper,Sapatos Femininos,Shoes,Shoes,Shoes,
perfume,perfume,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
saia preta,black skirt,Roupas Femininas,Women Clothes,Women Clothes,,
capas para motos,motorcycle covers,Motocicletas,,Mobile & Accessories,,
oculos ray ban masculino,ray ban sunglasses men,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
pneu 175/65 r14 promoção,tire 175/65 r14 promotion,Automóveis,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
narguiles baratos,cheap hookahs,Brinquedos e Hobbies,Babies,,,
shrek humano,human shrek,Brinquedos e Hobbies,Toys & Hobbies,,,
iphone xs max 128gb,iphone xs max 128gb,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
abajures de quarto,bedroom lamps,Casa e Decoração,Home & Living,,,
fan 160 preço 2020,fan 160 price 2020,Others,,,,
modulo 800w rms,800w rms module,Áudio,Electronics,Vehicle Accessories,,
keycaps personalizadas,custom keycaps,Computadores e Acessórios,Computing,,,
lupas oakley,oakley magnifying glasses,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
jogo de quarto de bebe,baby room set,Mãe e Bebê,Babies,,,
mouse gamer branco,white gaming mouse,Computadores e Acessórios,Computing,Video Games,,
pantalona branca,white pants,Roupas Femininas,Women Clothes,Women Clothes,,
processador i5 3 geração,3rd generation i5 processor,Computadores e Acessórios,Computing,Computing,,
xbox 360 barato,cheap xbox 360,Jogos e Consoles,Video Games,,,
ray ban masculino,ray ban men,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
jaqueta preta masculina,men's black jacket,Roupas Masculinas,Men Clothes,Men Clothes,,
po acrilico,acrylic powder,Beleza,Health & Beauty,Health & Beauty,Health & Beauty,
guarda roupa de bebe,baby wardrobe,Casa e Decoração,Babies,Home & Living,,
vídeo porteiro intelbras,intelbras video intercom,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
jogo de panelas de aluminio batido,set of beaten aluminum pans,Casa e Decoração,Home & Living,Home & Living,,
guarda roupa dobravel,folding wardrobe,Casa e Decoração,Home & Living,Home & Living,,
pista de hot wheels,hot wheels track,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
purificador de água elétrico,electric water purifier,Eletroportáteis,Home Appliance,Home Appliance,,
caixa de som bluetooth sony,sony bluetooth speaker,Áudio,Electronics,Electronics,,
pilhas recarregáveis aaa,rechargeable aaa batteries,Câmeras e Drones,Electronics,Electronics,Home Appliance,
sofa retratil 2 metros,2 meter retractable sofa,Casa e Decoração,,Home & Living,,
boneca bebe,baby doll,Mãe e Bebê,Toys & Hobbies,Toys & Hobbies,,
boneco pocoyo,pocoyo doll,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
liquidificador industrial baixa rotação,low speed industrial blender,Eletroportáteis,Home Appliance,Home Appliance,,
s20 fe snapdragon,s20 fe snapdragon,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
pijama feminino inverno flanelado,women's winter flannel pajamas,Roupas Femininas,Women Clothes,Women Clothes,,
triciclo bandeirantes,tricycle flag bearers,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
relógio feminino orient,orient women's watch,Relógios,Jewelry & Watches,Jewelry & Watches,,
cartao de memoria celular,cell phone memory card,Computadores e Acessórios,Computing,Mobile & Accessories,Computing,
sandália da barbie,barbie sandals,Brinquedos e Hobbies,Home & Living,Babies,,
pratos preto,black plates,Casa e Decoração,Home & Living,Home & Living,,
pulseira para smartwatch,smartwatch strap,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
sabonete neutro,neutral soap,Beleza,Health & Beauty,Health & Beauty,,
sacolas kraft atacado,kraft bags wholesale,Papelaria,,Stationery,,
tatame 20mm,20mm tatami,Esportes e Lazer,Toys & Hobbies,Toys & Hobbies,Sports & Fitness,
revelador de fotos,photo developer,Others,,Home & Living,,
ray ban aviador,ray ban aviator,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
cpu positivo,positive cpu,Computadores e Acessórios,Computing,,,
doritos wasabi,wasabi doritos,Alimentos e Bebidas,Health & Beauty,Food & Beverage,,
sandalia havaiana,hawaiian sandal,Sapatos Masculinos,Shoes,Shoes,Shoes,
cortina voil branco,white voile curtain,Casa e Decoração,Home & Living,,,
pesinho de perna,leg weight,Esportes e Lazer,Health & Beauty,Sports & Fitness,,
bicicleta aro 29 ksw shimano 24 vel a disco ltx,bicycle rim 29 ksw shimano 24 speed ltx disc,Esportes e Lazer,Computing,,,
sapatilha moleca,tomboy slipper,Sapatos Femininos,Shoes,Shoes,Shoes,
nichos para microondas,Microwave niches,Casa e Decoração,Home & Living,Home & Living,,
caderno do now united,now united notebook,Papelaria,Stationery,Stationery,,
fone orelha de gato,cat ear headphones,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
video gay brasil,gay video brazil,Others,,,,
notas antigas,old notes,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
coldres,holsters,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
oculos de sol feminino,women's sunglasses,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
hot toys,hot toys,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
chave de impacto eletrica,electric impact wrench,Automóveis,Home & Living,Home & Living,,
boneca reborn barata,cheap reborn doll,Brinquedos e Hobbies,Toys & Hobbies,Home & Living,,
cesta café da manhã,breakfast basket,Alimentos e Bebidas,Home & Living,Food & Beverage,,
cadeira escritório usada,used office chair,Casa e Decoração,Home & Living,,,
cadeira para quarto feminino,chair for female bedroom,Casa e Decoração,Home & Living,Home & Living,,
armario multiuso 4 portas,4-door multipurpose cabinet,Casa e Decoração,,Home & Living,,
suplementos para ganhar massa muscular,supplements to gain muscle mass,Saúde,Health & Beauty,,,
dramas love,dramas love,Relógios,Hobbies & Collections,,,
puxador,handle,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
chevette hatch,chevette hatch,Others,Vehicle Accessories,Vehicle Accessories,,
dalmata,Dalmatian,Others,Toys & Hobbies,Home & Living,,
planner financeira,financial planner,Papelaria,Stationery,Health & Beauty,,
lg k41,lg k41,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
vidro automovel,car glass,Automóveis,Vehicle Accessories,Vehicle Accessories,,
sacola kraft personalizada,custom kraft bag,Papelaria,Home & Living,Home & Living,,
tenis asics masculino,asics men's tennis shoes,Sapatos Masculinos,Shoes,Shoes,Shoes,
aparelho de ultrassom portátil,portable ultrasound device,Eletroportáteis,Health & Beauty,Health & Beauty,,
conjunto de panelas cerâmica,ceramic cookware set,Casa e Decoração,Home & Living,Home & Living,,
galaxy s,galaxy s,Celulares e Dispositivos,Mobile & Accessories,,,
fogao esmaltec,enamel stove,Eletroportáteis,Home Appliance,Home Appliance,,
jogo lençol queen,queen size bed sheet set,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
fralda g promoção,g diaper promotion,Mãe e Bebê,Babies,Babies,,
1650,1650,Computadores e Acessórios,Computing,Computing,,
moleton nike,Nike sweatshirt,Roupas Masculinas,Men Clothes,Men Clothes,,
tatuagem no pescoço,neck tattoo,Others,Fashion Accessories,Health & Beauty,,
foto do now united,photo of now united,Papelaria,Home & Living,Home & Living,,
sexoshop,sex shop,Others,Health & Beauty,Health & Beauty,,
a01core,a01core,Celulares e Dispositivos,Mobile & Accessories,,,
tenis lacoste,lacoste tennis shoes,Sapatos Masculinos,Shoes,Shoes,,
alianca de casamento,wedding ring,Relógios,Jewelry & Watches,Jewelry & Watches,,
copo coleman,Coleman cup,Casa e Decoração,Home & Living,Home & Living,,
bone preto,black cap,Acessórios de Moda,Fashion Accessories,Fashion Accessories,,
phone strap,phone strap,Celulares e Dispositivos,Mobile & Accessories,,,
bolo tik tok,tik tok cake,Casa e Decoração,Home & Living,,,
aliche,anchovy,Others,Food & Beverage,Home & Living,,
red bones,red bones,Esportes e Lazer,Fashion Accessories,,,
colares femininos,women's necklaces,Relógios,Jewelry & Watches,Jewelry & Watches,Jewelry & Watches,
juliana paes playboy,juliana paes playboy,Livros e Revistas,Books & Magazines,Books & Magazines,,
balman,balman,Others,Sports & Fitness,,,
imagens do naruto,naruto images,Papelaria,Home & Living,Home & Living,,
onion mangá,onion manga,Livros e Revistas,,,,
cinzeiros,ashtrays,Casa e Decoração,Home & Living,Home & Living,,
relogios technos masculinos,men's techno watches,Relógios,Jewelry & Watches,Jewelry & Watches,,
termometro,thermometer,Saúde,Health & Beauty,Health & Beauty,Health & Beauty,
buldogue frances,French bulldog,Others,Fashion Accessories,,,
broz 2021,broz 2021,Others,,Motorcycles,,
baitashop,baitashop,Others,Home & Living,Home & Living,Home & Living,Home & Living
quanto custa um pastor alemão,How much does a German Shepherd cost?,Others,,,,
huawei band 6,huawei band 6,Celulares e Dispositivos,Mobile & Accessories,,,
texana feminina,female texan,Sapatos Femininos,Shoes,Shoes,Shoes,
porta aluminio branco,white aluminum door,Casa e Decoração,Home & Living,,,
patinete eletrica,electric scooter,Esportes e Lazer,Sports & Fitness,Sports & Fitness,,
arma de bolinha,ball gun,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
celulares samsung s10,samsung s10 cell phones,Celulares e Dispositivos,Mobile & Accessories,,,
filhote lulu da pomerania,pomeranian puppy,Others,,Toys & Hobbies,,
calça esportiva masculina,men's sports pants,Roupas Masculinas,Men Clothes,Men Clothes,,
mobilete 2 tempos,2 stroke moped,Others,,Vehicle Accessories,,
sibra max,sibra max,Others,Health & Beauty,,,
langerie sexy,sexy lingerie,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
creolina espanta gatos,Creolina scares cats away,Animais Domésticos,,Pets,,
mini gabinete,mini cabinet,Computadores e Acessórios,Computing,Computing,,
redmi 9i,redmi 9i,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
motorola e,motorola and,Celulares e Dispositivos,Mobile & Accessories,,,
mesa portátil para notebook,portable laptop table,Casa e Decoração,Computing,Vehicle Accessories,,
adaptador wi fi,wifi adapter,Computadores e Acessórios,Computing,Computing,,
tv 4 k,4k tv,Áudio,Electronics,,,
promoções de geladeiras frost free,frost free refrigerator promotions,Eletroportáteis,,,,
cadeiras de praia mor,beach chairs mor,Esportes e Lazer,Sports & Fitness,,,
fogoes 5 bocas,5 burner stoves,Eletroportáteis,Home Appliance,,,
jogo de pratos simples,simple plate set,Casa e Decoração,,Home & Living,,
conversores,converters,Áudio,Electronics,Electronics,,
cabeceira cama box queen,queen size box bed headboard,Casa e Decoração,Home & Living,,,
rack para tv 55,tv rack 55,Casa e Decoração,Electronics,,,
maquina de raspadinha,slush machine,Eletroportáteis,Toys & Hobbies,Toys & Hobbies,,
whiteness perfect,whiteness perfect,Saúde,Health & Beauty,Health & Beauty,,
sacos a vacuo,vacuum bags,Casa e Decoração,Home & Living,Home & Living,Home & Living,Home & Living
play hdtv,play hdtv,Others,Audio,Home Appliances,Home Appliances,
cartao agradecimento ao cliente,customer thank you card,Papelaria,Home & Living,Home & Living,,
camisa do santos,Santos shirt,Esportes e Lazer,Men Clothes,Men Clothes,Men Clothes,Men's Wear
capinha de pop it,pop it case,Celulares e Dispositivos,Toys & Hobbies,Toys & Hobbies,,
vestido festa infantil,children's party dress,Moda Infantil,Babies,Babies,,
nudes,nudes,Others,Health & Beauty,Health & Beauty,,
vestido preto curto,short black dress,Roupas Femininas,Women Clothes,Women Clothes,,
suporte para bicicleta carro,bike rack for car,Automóveis,Vehicle Accessories,Sports & Fitness,,
kit fidget toys brasil,fidget toys kit brazil,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,,
fazer 250 2019,make 250 2019,Others,Vehicle Accessories,,,
hylux,hylux,Others,Vehicle Accessories,,,
ps4 novo,new ps4,Jogos e Consoles,Video Games,Toys & Hobbies,,
gravador de voz espião,spy voice recorder,Áudio,Electronics,Electronics,,
baby tub ofuro,baby tub ofuro,Mãe e Bebê,,Babies,,
sandalias confortaveis,comfortable sandals,Sapatos Femininos,Shoes,Shoes,,
luzdalua,moonlight,Others,Jewelry & Watches,,,
mesinha de cabeceira branca,white bedside table,Casa e Decoração,,Home & Living,,
celulares da motorola,motorola cell phones,Celulares e Dispositivos,Mobile & Accessories,,,
lg k41s 64gb,lg k41s 64gb,Celulares e Dispositivos,Mobile & Accessories,,,
benoit boleto,benoit ticket,Others,,,,
galaxy s21 plus,galaxy s21 plus,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
12molas,12 springs,Sapatos Masculinos,Shoes,Shoes,,
mouse s fio,wireless mouse,Computadores e Acessórios,Computing,Computing,,
quadrinho erótico,erotic comic,Saúde,Books & Magazines,Books & Magazines,,
nesseserie,toiletries,Bolsas Femininas,Bags,,,
lolie hentai,lolie hentai,Others,,,,
celulares iphone 8 plus,iphone 8 plus cell phones,Celulares e Dispositivos,Mobile & Accessories,,,
moto e7plus,moto e7plus,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,,
fones gamers,gaming headphones,Áudio,Mobile & Accessories,Mobile & Accessories,,
cilindro de oxigênio 50 litros,50 liter oxygen cylinder,Others,,Health & Beauty,,
xre 300 preço 2021,xre 300 price 2021,Others,,,,
gabinetes gamers baratos,cheap gaming cases,Computadores e Acessórios,Computing,Computing,,
calcunha tailandesa,thai heel,Roupas Femininas,Women Clothes,,,
casinha de bonecas,dollhouse,Mãe e Bebê,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
futebolplay,footballplay,Others,Fashion Accessories,,,
bet nacional,national bet,Others,Sports & Outdoors,Men Clothes,Men Clothes,
iphone 13s pro,iphone 13s pro,Celulares e Dispositivos,,Mobile & Accessories,,
rtx 3050,rtx 3050,Computadores e Acessórios,Computing,,,
a business proposal,a business proposal,Others,Hobbies & Collections,Beauty,Beauty,
camisa do brasil azul,blue brazil shirt,Roupas Masculinas,Men Clothes,Sports & Fitness,,
