Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
refrigeradores para negocio,refrigerators for business,Electrodomésticos,Home & Living,Home & Living,Home & Living,Home & Living
colchoneta para ejercicio,exercise mat,Deportes y Fitness,,Sports & Fitness,,
silla mecedora para bebe,baby rocking chair,Madre y Bebé,Mom & Baby,Mom & Baby,,
linterna,flashlight,Deportes y Fitness,Sports & Fitness,Home & Living,,
alfombras para sala,living room rugs,Hogar y Vida,,Home & Living,,
poco x3 nfc,poco x3 nfc,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tapabocas,face mask,Salud,Home & Living,Sports & Fitness,,
honor 50,honor 50,Celulares y Gadgets,Mobile & Gadgets,,,
xre 300,xre 300,Accesorios para Vehículos,Vehicle Accessories,,,
repisas en madera,wooden shelves,Hogar y Vida,Home & Living,Home & Living,,
mazda cx 3,Mazda CX-3,Accesorios para Vehículos,Automobiles,Hobbies & Collections,Hobbies & Collections,
remolques para carros,trailers for cars,Accesorios para Vehículos,,,,
sudaderas,sweatshirts,Ropa de Mujer,Women Clothes,Women Clothes,,
samsung note 10,samsung note 10,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
olla express,pressure cooker,Electrodomésticos,,Home & Living,,
oppo reno 5 lite,oppo reno 5 lite,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
putas bosa,bitches bosa,Accesorios para Vehículos,,,,
repelente para gatos,cat repellent,Mascotas,Pets,Home & Living,,
ts 125,ts 125,Accesorios para Vehículos,Vehicle Accessories,,,
tenis adidas hombre,adidas men's tennis shoes,Calzado de Hombre,Men Shoes,Men Shoes,,
escopetas,shotguns,Hogar y Vida,Sports & Fitness,Electronics,,
klr 650,klr 650,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
carros para niñas,cars for girls,Juguetes y Hobbies,,Toys & Hobbies,,
epiduo gel precio,epiduo gel price,Belleza,,,,
redmi 8a,redmi 8a,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
tenis croydon hombre,croydon men's tennis,Calzado de Hombre,Men Shoes,Men Shoes,Men Shoes,
remate de sillas rimax,Rimax chair auction,Hogar y Vida,,,,
motos electricas cali,electric motorcycles cali,Accesorios para Vehículos,,,,
toxic off,toxic off,Others,Beauty,Beauty,Beauty,Beauty & Personal Care
cubrelecho cama sencilla,single bed bedspread,Hogar y Vida,,Home & Living,Home & Living,
extensión de bombillos,light bulb extension,Hogar y Vida,Home Appliances,Home Appliances,Home Appliances,Home Appliances
realme 9i,realme 9i,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ropa para bebe,baby clothes,Ropa de Mujer,Baby & Kids Fashion,Baby & Kids Fashion,,
sacacorchos electrico,electric corkscrew,Hogar y Vida,Home & Living,Home & Living,,
eslinga,sling,Hogar y Vida,,Travel & Luggage,,
camaras wifi exterior,outdoor wifi cameras,Celulares y Gadgets,,Cameras & Drones,,
bicicleta specialized,specialized bicycle,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
iphone 11 64,iphone 11 64,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
tacos de billar precio,pool cues price,Deportes y Fitness,,,,
tp 4056,tp 4056,Electrónica,Mobile & Gadgets,Computers & Accessories,,
xiaomi mi band 7,xiaomi mi band 7,Joyas y Relojes,Mobile & Gadgets,,,
masajedor,massager,Salud,Health,Health,Health,Health & Wellness
precio sillas reclinables,price of recliner chairs,Hogar y Vida,,,,
precios de baterias para carros,car battery prices,Accesorios para Vehículos,,,,
rhythmengix donde comprar,rhythmengix where to buy,Platform Terms (Mercado/Shopee),,,,
masajesdor,massager,Salud,Beauty,Health,Health,
tab s7 plus,tab s7 plus,Celulares y Gadgets,Computing,,,
unidad externa de cd,external cd drive,Computación,-,Computing,,
arriendos guarne,guarne rentals,Others,,,,
humor natura,natural humor,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
technomarine colombia,Technomarine Colombia,Joyas y Relojes,Watches,Watches,Watches,
filtro de alto flujo,high flow filter,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
reposa pies oficina,office footrest,Hogar y Vida,Automobiles,,,
canchas de mini tejo,mini shuffleboard courts,Juguetes y Hobbies,Mobile & Gadgets,Mobile & Gadgets,Home & Living,
samsung watch,samsung watch,Computación,Mobile & Gadgets,Mobile & Gadgets,,
flower bom,flower bomb,Belleza,,,,
ensure advance precio,ensure advance price,Salud,,,,
yz 85,yz85,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
corrector de ojeras,concealer,Belleza,Women Shoes,Beauty,,
boletas daddy yankee bogota,daddy yankee bogota tickets,Others,,,,
apartaestudios manizales,studio apartments manizales,Others,,,,
silla para carro bebe,baby car seat,Madre y Bebé,,Mom & Baby,,
oximetro precio,oximeter price,Salud,,,,
papel kraft,kraft paper,Papelería,,Home & Living,,
moschino toy boy,moschino toy boy,Belleza,Beauty,Beauty,Mom & Baby,
iphone se precio,iphone se price,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
samsung galaxy s21 ultra,samsung galaxy s21 ultra,Celulares y Gadgets,,Mobile & Gadgets,,
freegen gotas,freegen drops,Belleza,,,,
victory 250,victory 250,Accesorios para Vehículos,Men Clothes,Motorcycles,Motorcycles,
megasex,megasex,Juguetes y Hobbies,Health,Health,Health,Health & Wellness
tenis blancos hombre,white tennis shoes for men,Calzado de Hombre,,Toys & Hobbies,,
casas en venta,houses for sale,Hogar y Vida,Mom & Baby,,,
halloween disfraces para perros,halloween costumes for dogs,Mascotas,Pets,Pets,Pets,
juego bingo,bingo game,Juguetes y Hobbies,,Toys & Hobbies,,
baldosa para piso,floor tile,Hogar y Vida,Home & Living,,,
y7 2019,y7 2019,Celulares y Gadgets,,Mobile & Gadgets,,
gafas,glasses,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
sueros vitaminados,vitaminized serums,Alimentos y Bebidas,,,,
bombas de vacio,vacuum pumps,Electrodomésticos,,Home & Living,,
tinas para bebe,baby tubs,Madre y Bebé,Toys & Hobbies,Mom & Baby,,
bateria de litio,lithium battery,Celulares y Gadgets,Mobile & Gadgets,Home & Living,,
moto bóxer precio,boxer bike price,Others,,,,
merado libre,free market,Platform Terms (Mercado/Shopee),,,,
mitsubishi lancer,mitsubishi lancer,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
fajas reloj de arena,hourglass girdles,Ropa de Mujer,,Women Clothes,,
teteros dr browns,dr browns baby bottles,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
oreja aretes,ear earrings,Joyas y Relojes,,Fashion Accessories,,
air soft,airsoft,Deportes y Fitness,,Home & Living,,
bases para televisores,TV stands,Electrónica,Audio,Audio,,
botas en cuero hombre,men's leather boots,Calzado de Hombre,,Men Shoes,,
grua moto,motorcycle crane,Accesorios para Vehículos,Mobile & Gadgets,Motorcycles,Motorcycles,
guante esteril,sterile glove,Salud,Home & Living,Home & Living,Home & Living,Home & Living
camas sencillas,single beds,Hogar y Vida,,Home & Living,,
proteina y creatina,protein and creatine,Deportes y Fitness,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
galón de pintura,gallon of paint,Hogar y Vida,,Home & Living,,
chimenea bioetanol,bioethanol fireplace,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
gran vitara,grand vitara,Accesorios para Vehículos,Vehicle Accessories,,,
apartaestudio en arriendo cali,studio apartment for rent cali,Others,,,,
cafeteras express,espresso machines,Electrodomésticos,Home Appliance,,,
usb,usb,Computación,Mobile & Gadgets,Computing,,
lenceria oara hombre,lingerie for men,Ropa de Hombre,,,,
jabón cetaphil,cetaphil soap,Belleza,Home & Living,Home & Living,Home & Living,Home & Living
grupon,group,Hogar y Vida,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
zapatos romulo mujer precio,Romulo women's shoes price,Others,,,,
maleta de viaje 10 kilos,travel suitcase 10 kilos,Viajes y Equipaje,Women Bags,Travel & Luggage,Women Bags,
moto g22 precio,moto g22 price,Others,Mobile & Gadgets,Mobile & Gadgets,Motorcycles,
mt09 precio,mt09 price,Others,Motorcycles,Motorcycles,Motorcycles,
se presta,is lent,Hogar y Vida,,,,
conector rj45,rj45 connector,Electrónica,Computing,Computing,,
like cerveza,like beer,Alimentos y Bebidas,Men Clothes,Fashion Accessories,Fashion Accessories,
cerveza like,beer like,Alimentos y Bebidas,Men Clothes,Home & Living,Home & Living,
xbox series s carbon black,xbox series s carbon black,Videojuegos,Gaming & Consoles,Mobile & Gadgets,Mobile & Gadgets,
kia picanto 2023,kia picanto 2023,Others,Automobiles,Automobiles,Automobiles,Automotive
moto g52 precio,moto g52 price,Others,,,,
multivitaminico mujer,multivitamin for women,Calzado de Mujer,Health,Health,Health,Health & Wellness
uñas press on diseños,press on nail designs,Accesorios para Vehículos,Beauty,Beauty,Beauty,Beauty & Personal Care
clotrimazol crema precio,clotrimazole cream price,Others,,,,
v2028,v2028,Hogar y Vida,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
yara perfume,yara perfume,Belleza,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
toyota sahara,toyota sahara,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles,Automotive
matrimonial camas de madera,double wooden beds,Hogar y Vida,,,,
samsung a04,samsung a04,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
tucson 2023,tucson 2023,Others,Automobiles,Automobiles,Automobiles,Automotive
prunex,prunex,Hogar y Vida,Health,Health,Health,Health & Wellness
playstation portal,playstation portal,Videojuegos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
fortuner 2024,fortuner 2024,Accesorios para Vehículos,,,,
xiaomi 13 ultra precio colombia,xiaomi 13 ultra price colombia,Others,,,,
juguetes eroticos,erotic toys,Juguetes y Hobbies,Health,Beauty,,
iphone 11 morado,iphone 11 purple,Celulares y Gadgets,Mobile & Gadgets,,,
camisa retro colombia,retro colombia shirt,Juguetes y Hobbies,Sports & Outdoors,Sports & Outdoors,Men Clothes,
kawasaki ninja h2r precio colombia,kawasaki ninja h2r price colombia,Others,,,,
teléfono,phone,Celulares y Gadgets,Health,Mobile & Gadgets,,
apple watch serie 7,apple watch series 7,Celulares y Gadgets,Jewelry & Watches,Mobile & Gadgets,,
samsung galaxy s22,samsung galaxy s22,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
celular samsung,samsung cell phone,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
dispensador de agua electrico,electric water dispenser,Electrodomésticos,Home & Living,Home Appliance,,
persianas,blinds,Hogar y Vida,Home & Living,Home & Living,,
escalera plegable,folding ladder,Hogar y Vida,Toys & Hobbies,Toys & Hobbies,,
chapa para puerta,door plate,Hogar y Vida,Vehicle Accessories,,,
pantalones cargo hombre,men's cargo pants,Ropa de Hombre,Men Clothes,Men Clothes,,
xiaomi band 6,xiaomi band 6,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
botas punta de acero,steel toe boots,Calzado de Hombre,Men Shoes,Sports & Fitness,,
control lg smart,lg smart remote,Electrónica,Video Games,Home & Living,,
tenis venus,venus tennis,Calzado de Hombre,,Women Shoes,,
ponchadora hidráulica,hydraulic crimping tool,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
pc de torre,tower pc,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
meecadolibre,freemarket,Platform Terms (Mercado/Shopee),,,,
lavamanos piedra,stone washbasin,Hogar y Vida,,,,
band 6 huawei,band 6 huawei,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
celular krono,krono cell phone,Celulares y Gadgets,Mobile & Gadgets,,,
lavadora whirlpool 18 kg,whirlpool washing machine 18 kg,Electrodomésticos,,,,
cuanto vale el samsung a30,How much is the Samsung A30?,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cargador iphone 11 original,original iphone 11 charger,Celulares y Gadgets,Mobile & Gadgets,,,
vajilla corona,crown tableware,Hogar y Vida,,Home & Living,,
masajes bogota,massages bogota,Salud,,,,
lamparas solares,solar lamps,Electrónica,,Home & Living,,
patines canariam,canariam skates,Deportes y Fitness,Baby & Kids Fashion,,,
smart tv 32 pulgadas precio,smart tv 32 inches price,Electrónica,,,,
isopure,isopure,Deportes y Fitness,Health,Health,Health,Health & Wellness
colchones comodisimos,very comfortable mattresses,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
tokyo revengers manga,tokyo revengers manga,Juguetes y Hobbies,,Men Clothes,,
renault logan,Renault Logan,Accesorios para Vehículos,,Vehicle Accessories,,
dr 650 precio,dr 650 price,Accesorios para Vehículos,,,,
botas para moto,motorcycle boots,Calzado de Hombre,Vehicle Accessories,Vehicle Accessories,,
masajistas,masseurs,Salud,-,,,
samsung a32 precio colombia,samsung a32 price colombia,Celulares y Gadgets,,,,
comida para gatos,cat food,Mascotas,,Pets,,
ford ecosport,ford ecosport,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
cunas para bebe,baby cribs,Madre y Bebé,,Mom & Baby,,
guayos nike,nike cleats,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
horno freidora de aire,air fryer oven,Electrodomésticos,Home & Living,,,
carpas,tents,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
neveras alkosto,alkosto refrigerators,Electrodomésticos,,,,
bañeras para bebe,baby bathtubs,Madre y Bebé,Mom & Baby,Toys & Hobbies,,
baileys precio,bailey's price,Alimentos y Bebidas,,,,
air force one,air force one,Calzado de Hombre,Women Shoes,Men Shoes,,
anillos de matrimonio,wedding rings,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,,
vestidos elegantes para dama,elegant dresses for ladies,Ropa de Mujer,,Women Clothes,,
samsung a20,samsung a20,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
xiaomi 9,xiaomi 9,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
mrx 200,mrx 200,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles,Automotive
barbie extra,barbie extra,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
ciclas,cycles,Deportes y Fitness,Mobile & Gadgets,,,
peugeot 3008,Peugeot 3008,Accesorios de Moda,Vehicle Accessories,Vehicle Accessories,,
escritorio gamer,gaming desk,Hogar y Vida,Mobile & Gadgets,Computing,,
royal prestige precios,royal prestige prices,Electrodomésticos,,,,
cuanto vale un xbox 360,How much is an xbox 360 worth?,Videojuegos,,,,
toyota txl 2022,toyota txl 2022,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles,Automotive
cautin para soldar,soldering iron for soldering,Others,Hobbies & Collections,,,
olla a presion imusa,imusa pressure cooker,Electrodomésticos,,,,
prestamistas en cali,lenders in cali,Others,,,,
acido azelaico,azelaic acid,Salud,Beauty,Beauty,Beauty,Beauty & Personal Care
dvr 4 canales,4 channel dvr,Electrónica,Computers & Accessories,Cameras & Drones,,
cortinas económicas,cheap curtains,Hogar y Vida,Home & Living,,,
hidrolavadora portátil,portable pressure washer,Electrodomésticos,Home & Living,Home & Living,Home & Living,Home & Living
ofertas promocion precio lavadoras alkosto,alkosto washing machine price promotion offers,Electrodomésticos,,,,
pulidora inalambrica,cordless polisher,Electrónica,,Home & Living,,
note 10s azul,note 10s blue,Celulares y Gadgets,,,,
adaptador de usb a red,usb to network adapter,Computación,Computing,Computing,,
cascos ls2,ls2 helmets,Electrónica,,Vehicle Accessories,,
dispensadores de agua para perros,water dispensers for dogs,Electrodomésticos,Pets,,,
sandalias cuero hombre,men's leather sandals,Calzado de Hombre,Men Shoes,Men Shoes,,
huevo sexual,sexual egg,Juguetes y Hobbies,Health,Health,,
pañalera con cambiador,diaper bag with changing table,Madre y Bebé,Mom & Baby,Mom & Baby,,
bicicleta de ruta economica,cheap road bike,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
puppy,puppy,Others,Pets,Pets,,
citofonia,intercom,Celulares y Gadgets,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
uniforme de enfermera,nurse uniform,Ropa de Mujer,,Women Clothes,,
alkosto yopal,alcohol yopal,Deportes y Fitness,,,,
televisor kalley 43 pulgadas,kalley 43 inch tv,Electrónica,Home Appliances,Home Appliances,Home Appliances,Home Appliances
maletas quechua,Quechua suitcases,Viajes y Equipaje,Sports & Outdoors,Women Bags,Men Bags,
lavadora secadora precio,washer dryer price,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
leonisa vestidos de baño,leonisa swimwear,Ropa de Mujer,,,,
epson,epson,Computación,,Computing,,
cuaderno 7 materias,7 subject notebook,Papelería,Stationery,Stationery,Stationery,
bmw x6 precio,bmw x6 price,Others,,,,
gran malo,big bad,Mascotas,Toys & Hobbies,,,
ktm 390 adventure,ktm 390 adventure,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
dom perignon precio,dom perignon price,Alimentos y Bebidas,,,,
collar de cuarzo,quartz necklace,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,Jewelry & Watches,
apple iphone 8 plus tiendas,apple iphone 8 plus stores,Celulares y Gadgets,,,,
yz 125 precio colombia,yz 125 price colombia,Accesorios para Vehículos,,,,
play 3 precio colombia,play 3 price colombia,Videojuegos,,,,
aguardiente llanero,llanero liquor,Alimentos y Bebidas,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
microfono para celular,microphone for cell phone,Electrónica,Mobile & Gadgets,Mobile & Gadgets,,
camionetas baratas bogota,cheap vans bogota,Others,,,,
xiaomi redmi,xiaomi redmi,Celulares y Gadgets,,Mobile & Gadgets,,
blazer,blazer,Ropa de Mujer,Women Clothes,Women Clothes,,
celulares huawei,huawei cell phones,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
rtx 3080,rtx 3080,Computación,,Computing,,
gestavit dha,gestation dha,Salud,,,,
royal canin gastrointestinal,royal canin gastrointestinal,Mascotas,Pets,Pets,Pets,
mass evolution,mass evolution,Salud,Stationery,,,
sandalias hombre,men's sandals,Calzado de Hombre,Men Shoes,Men Shoes,,
