Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
citizen skyhawk,citizen skyhawk,Accesorios de Moda,Computers & Accessories,Watches,Computers & Accessories,
beibi yoda,baby yoda,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
silla gamer,gaming chair,Hogar y Vida,Home & Living,Home & Living,Cameras & Drones,
escort tijuana,escort tijuana,Others,,,,
mapa de la republica mexicana con nombres,map of the mexican republic with names,Juguetes y Hobbies,,,,
aveo 2021,aveo 2021,Others,Automobiles,Automobiles,Automobiles,Automotive
anillos para hombre,men's rings,Joyas y Relojes,Jewelry & Watches,Jewelry & Watches,Jewelry & Watches,
jetta 2005,jetta 2005,Others,Automobiles,Automobiles,Automobiles,Automotive
lola y bimba,Lola and Bimba,Bolsas de Mujer,Women Bags,Women Bags,Women Bags,Women's Bags
redmi note 10 pro,redmi note 10 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
jetta 2013,jetta 2013,Others,Automobiles,Automobiles,Automobiles,Automotive
tiguan 2020,tiguan 2020,Others,Automobiles,Automobiles,Automobiles,Automotive
bocina alexa precio,alexa speaker price,Electrónica,Audio,Audio,Home & Living,
juguetes de godzilla,godzilla toys,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
camelback,camelback,Deportes y Fitness,Sports & Outdoors,Men Bags,Sports & Outdoors,
columpio para bebé,baby swing,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
manos libres bluetooth,bluetooth hands free,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
stanhome,stanhome,Salud,Beauty,Home & Living,Beauty,
celosias,lattices,Hogar y Vida,Home & Living,Home & Living,,
recámaras individuales,single bedrooms,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
honda crv 2015,honda crv 2015,Others,Cameras & Drones,Automobiles,Automobiles,
columpio para bebe,baby swing,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
disco duro 2tb,2TB hard drive,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
conejita playboys disfraz mujer,playboys bunny costume for women,Juguetes y Hobbies,,,,
trax 2017,trax 2017,Others,Automobiles,Automobiles,Automobiles,Automotive
estudio fotografico,photographic studio,Electrónica,Cameras & Drones,Cameras & Drones,Cameras & Drones,
bocina jbl,jbl speaker,Electrónica,Electronics,Electronics,,
bocinas para moto,motorcycle horns,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
fajas colombianas,Colombian girdles,Ropa de Mujer,Women Clothes,Women Clothes,-,
faja postparto,postpartum girdle,Ropa de Mujer,Women Clothes,Women Clothes,,
go kart,go kart,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
huawei mate 40 pro,huawei mate 40 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gtx 1050 ti,gtx 1050 ti,Computación,Computing,Computing,,
kitty,kitty,Juguetes y Hobbies,Home & Living,Mobile & Gadgets,,
extractor de leche,breast pump,Madre y Bebé,Mom & Baby,Mom & Baby,,
licuadora,blender,Electrodomésticos,Home & Living,Home & Living,,
lonas,tarps,Hogar y Vida,,-,,
maduras caseras,homemade mature,Others,,,,
toyota rav4,toyota rav4,Others,Automobiles,Automobiles,Automobiles,Automotive
multicontacto,multi-contact,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
galaxy a51,galaxy a51,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
laptop toshiba,toshiba laptop,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
parrillas de gas para negocio,gas grills for business,Electrodomésticos,,,,
jetta 2014 precio,jetta 2014 price,Others,,,,
colchoneta para dormir,sleeping pad,Hogar y Vida,-,Sports & Fitness,,
captiva 2022,captiva 2022,Others,Automobiles,Automobiles,Automobiles,Automotive
rav 4,rav 4,Others,Automobiles,Automobiles,Automobiles,Automotive
plug,plug,Others,Health,Health,Health,Health & Wellness
plumones posca,posca markers,Papelería,Stationery,Stationery,Stationery,
sextoon,sexton,Celulares y Gadgets,,,,
proyector de galaxia,galaxy projector,Computación,Home & Living,Home & Living,,
bratz 2021,bratz 2021,Juguetes y Hobbies,-,,,
rzr,rzr,Others,-,Vehicle Accessories,,
tiguan 2018,tiguan 2018,Others,Automobiles,Automobiles,Automobiles,Automotive
papel picado personalizado,custom confetti,Papelería,Home & Living,Home & Living,Home & Living,Home & Living
versa 2017 precio,versa 2017 price,Others,,,,
la divina,the divine,Libros y Revistas,,Home & Living,,
probell,Probell,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
ajedrez,chess,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
bañeras para bebés,baby bathtubs,Madre y Bebé,Mom & Baby,Baby & Kids Fashion,Baby & Kids Fashion,
la cancion de aquiles,The song of Achilles,Libros y Revistas,Mobile & Gadgets,Stationery,Women Bags,
mujercitas libro,little women book,Ropa de Mujer,Books & Magazines,Books & Magazines,Books & Magazines,
freidora de aire ninja,ninja air fryer,Electrodomésticos,Home Appliances,Home & Living,Home & Living,
alexa echo dot,alexa echo dot,Electrónica,Audio,Audio,Home & Living,
erome,erome,Hogar y Vida,Men Clothes,Men Clothes,Men Clothes,Men's Wear
cepillo secador revlon,revlon hairdryer brush,Belleza,Beauty,Beauty,Mobile & Gadgets,
dog massacre,dog massacre,Libros y Revistas,,,,
lenovo ideapad 3,lenovo ideapad 3,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
los cuatro acuerdos,The Four Agreements,Libros y Revistas,Books & Magazines,Books & Magazines,Books & Magazines,
olaplex,olaplex,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
padre rico padre pobre,rich dad poor dad,Libros y Revistas,Books & Magazines,Books & Magazines,Books & Magazines,
transformers juguete,transformers toy,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
kuromy,Kuromy,Hogar y Vida,Mobile & Gadgets,Women Clothes,Women Clothes,
popit,popit,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies,
vibradorrs,vibrators,Miscellaneous,Health,Health,Health,Health & Wellness
maduras tangas,mature thongs,Ropa de Mujer,Women Clothes,Men Clothes,Men Clothes,
brazer,brazer,Others,Men Clothes,Motorcycles,Motorcycles,
moto e 5,motorcycle e 5,Celulares y Gadgets,Mobile & Gadgets,Motorcycles,Motorcycles,
impresora epson tinta continua,epson continuous ink printer,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
legos among us,legos among us,Juguetes y Hobbies,,Toys & Hobbies,,
lonchera termica,thermal lunch box,Hogar y Vida,Home & Living,Home & Living,,
magic stitch,magic stitch,Hogar y Vida,-,,,
dodge attitude,Dodge attitude,Others,Automobiles,Automobiles,Automobiles,Automotive
operando,operating,Juguetes y Hobbies,Hobbies & Collections,Motorcycles,Motorcycles,
celular oppo precios,oppo cell phone prices,Celulares y Gadgets,,,,
realme 6 pro,realme 6 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
chao chao perro,bye bye dog,Mascotas,,,,
amateur mexicana,Mexican amateur,Miscellaneous,,,,
ventiladores de torre,tower fans,Electrodomésticos,Home Appliance,Computing,,
botas riverline,riverline boots,Calzado de Hombre,Health,Health,Women Clothes,
casa de ensueño de barbie,barbie dream house,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Books & Magazines,
jenga,Jenga,Juguetes y Hobbies,-,Toys & Hobbies,,
oplalex,oplalex,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
sexoservidores,sex workers,Others,,,,
juguetibici,toybike,Juguetes y Hobbies,,,,
pc gamer precio,pc gamer price,Computación,,Computing,,
diablito de carga,loading devil,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
y9s precio,y9s price,Celulares y Gadgets,,,,
cabecera individual,single header,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
precio de lamina galvanizada de 3 metros,Price of 3 meters of galvanized sheet,Hogar y Vida,,,,
la ferre,the ironworks,Libros y Revistas,,,,
chiquita lopez,little girl lopez,Others,,,,
bond touch,bond touch,Accesorios de Moda,-,-,,
seminuevos queretaro,second hand queretaro,Others,,,,
amongos,amongos,Juguetes y Hobbies,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
dispensador de jabon liquido,liquid soap dispenser,Miscellaneous,Home & Living,Travel & Luggage,Health,
sueteres navideños,Christmas sweaters,Ropa de Mujer,Women Clothes,Men Clothes,Fashion Accessories,
samsung s20 fe,samsung s20 fe,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
aspiradoras de agua,water vacuum cleaners,Electrodomésticos,Home Appliances,Pets,Pets,
suburban 2022,suburban 2022,Salud,Mobile & Gadgets,Sports & Outdoors,Sports & Outdoors,
juguetes de luca,luca's toys,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
cuantas caguamas trae un carton,How many caguamas does a carton contain?,Others,,,,
cbum,cbum,Accesorios de Moda,Baby & Kids Fashion,Sports & Outdoors,Sports & Outdoors,
kimono de nezuko,Nezuko Kimono,Juguetes y Hobbies,Women Clothes,Women Clothes,Hobbies & Collections,
tenis suela roja precio,red sole tennis shoes price,Calzado de Hombre,,,,
corsa 2008,corsa 2008,Others,Automobiles,Automobiles,Automobiles,Automotive
batas para laboratorio,lab coats,Ropa de Mujer,Fashion Accessories,Women Clothes,Women Clothes,
tacos de futbol,soccer cleats,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
cicatricure,scarring,Salud,Beauty,Beauty,Beauty,Beauty & Personal Care
emma y las otras señoras del narco,Emma and the other drug ladies,Libros y Revistas,Books & Magazines,Stationery,Stationery,
spiderman xxx,spiderman xxx,Others,Mom & Baby,Fashion Accessories,Fashion Accessories,
nutribullet precio,nutribullet price,Hogar y Vida,,,,
czech massage,czech massage,Libros y Revistas,,,,
t500 plus,t500 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
caja de herramientas craftsman,craftsman tool box,Hogar y Vida,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
batidoras industriales,industrial mixers,Hogar y Vida,Home Appliances,Home Appliances,Home Appliances,Home Appliances
gorra de gallo,rooster cap,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
navajas mariposa,butterfly knives,Deportes y Fitness,Beauty,Sports & Outdoors,Sports & Outdoors,
conectores rj45,rj45 connectors,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
perro beagle,beagle dog,Mascotas,Men Clothes,Pets,,
nezuko kawaii,kawaii nezuko,Juguetes y Hobbies,-,Toys & Hobbies,,
sauvage dior precio,sauvage dior price,Belleza,,,,
tapabocas personalizados,custom face masks,Salud,,,,
camioneta toyota,toyota pickup truck,Others,Hobbies & Collections,Hobbies & Collections,Automobiles,
calamine lotion,calamine lotion,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
baston retractil,retractable stick,Deportes y Fitness,Toys & Hobbies,Sports & Fitness,,
sol beauty and care,sun beauty and care,Ropa de Mujer,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
dulceros navideños con botes,Christmas candy jars with jars,Hogar y Vida,,,,
tacones de moda,fashion heels,Calzado de Mujer,-,,,
mascarilla limpiadora de te verde,green tea cleansing mask,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
motorola e6i,motorola e6i,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
spray para pintar cabello,hair coloring spray,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
horas espejo,mirror hours,Libros y Revistas,Mobile & Gadgets,Automobiles,Automobiles,
seduciendo a mr. bridgerton,seducing mr. bridgerton,Libros y Revistas,,,,
viaje astral,astral travel,Others,-,,,
vitamina c garnier,vitamin c garnier,Belleza,Beauty,,,
scaled and icy,scaled and icy,Libros y Revistas,-,,,
samsung a02 precio,samsung a02 price,Celulares y Gadgets,,,,
samsung galaxy s7,samsung galaxy s7,Celulares y Gadgets,,Mobile & Gadgets,,
cepillo secador,hair dryer brush,Electrodomésticos,Beauty,Beauty,Beauty,Beauty & Personal Care
puntos de venta,points of sale,Others,,Home & Living,,
muñecas rainbow high,rainbow high dolls,Juguetes y Hobbies,Mom & Baby,Hobbies & Collections,Mom & Baby,
power azul,blue power,Alimentos y Bebidas,Health,Sports & Outdoors,Sports & Outdoors,
the northman,the northman,Miscellaneous,Home & Living,Men Clothes,Men Clothes,
demogorgon,demogorgon,Juguetes y Hobbies,,-,,
samsung z flip 3,samsung z flip 3,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
perronas imagenes de la santa muerte,Awesome images of the Holy Death,Others,,,,
the rum diary,the rum diary,Miscellaneous,,,,
precio de samsung a12,price of samsung a12,Celulares y Gadgets,,,,
disfraces sexis para mujer,sexy costumes for women,Juguetes y Hobbies,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
lolie,lolie,Miscellaneous,Baby & Kids Fashion,Fashion Accessories,Fashion Accessories,
amazón,Amazon,Others,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
plumas personalizadas,custom pens,Papelería,Stationery,Stationery,Men Clothes,
campanas de cocina,kitchen hoods,Hogar y Vida,Home & Living,Home Appliances,Home Appliances,
neon 2000,neon 2000,Others,Automobiles,Automobiles,Automobiles,Automotive
natures bounty,natures bounty,Salud,Beauty,Health,Health,
2022,2022,Papelería,Sports & Outdoors,Stationery,Hobbies & Collections,
mexicanas,Mexicans,Others,Mobile & Gadgets,Fashion Accessories,Beauty,
veneno para chinches,bed bug poison,Miscellaneous,Women Clothes,Health,Health,
baki,baki,Juguetes y Hobbies,Men Clothes,Home & Living,,
kangal,kangal,Mascotas,Men Clothes,Men Clothes,Men Clothes,Men's Wear
flexors monster series,flexors monster series,Juguetes y Hobbies,Sports & Outdoors,Hobbies & Collections,Men Clothes,
acrilico,acrylic,Belleza,-,-,,
aire acondicionado york,air conditioning york,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
hennessy precio,hennessy price,Alimentos y Bebidas,,,,
balones de futbol,soccer balls,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
iphone 13 pro max 256gb,iphone 13 pro max 256gb,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
sweet marte,sweet mars,Others,,,,
mochila con ruedas,backpack with wheels,Bolsas de Mujer,Mom & Baby,Mom & Baby,,
tenis,tennis,Calzado de Mujer,Men Shoes,Sports & Fitness,Men Shoes,
funko de stranger things,stranger things funko,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections,Hobbies & Books
aceite de almendras jafra,Jafra almond oil,Belleza,Beauty,Home & Living,Sports & Outdoors,
vestido isabella encanto,isabella charm dress,Juguetes y Hobbies,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion,
shampoo sin sal ni parabenos,Shampoo without salt or parabens,Belleza,Baby & Kids Fashion,Beauty,Mom & Baby,
buchanans master,buchanan's master,Alimentos y Bebidas,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
sandalias yeezy,yeezy sandals,Calzado de Hombre,Men Shoes,Men Shoes,Women Shoes,
pintura para piso de cemento,paint for cement floor,Hogar y Vida,,Home & Living,,
mochilas preescolar,preschool backpacks,Moda para Bebés y Niños,Baby & Kids Fashion,Baby & Kids Fashion,Mom & Baby,
veneno para ratas,rat poison,Mascotas,Home & Living,Home & Living,Home & Living,Home & Living
colecho,co-sleeping,Madre y Bebé,Mom & Baby,Mom & Baby,Home & Living,
starlink mexico,starlink mexico,Others,,,,
martillo de thor,Thor's Hammer,Juguetes y Hobbies,Home & Living,Hobbies & Collections,Baby & Kids Fashion,
blackphone,blackphone,Celulares y Gadgets,Mobile & Gadgets,,,
galaxy buds plus,galaxy buds plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
roomba,roomba,Electrodomésticos,Home Appliances,Home & Living,Home & Living,
tubo pvc 4 pulgadas,4 inch pvc pipe,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
manga one punch man,one punch man manga,Libros y Revistas,Men Clothes,Mom & Baby,Mom & Baby,
kia sorento 2022,kia sorento 2022,Others,Automobiles,Automobiles,Automobiles,Automotive
hypafix,hypafix,Salud,Health,Stationery,Stationery,
precio iphone 13 pro max,iphone 13 pro max price,Celulares y Gadgets,,,,
vestidos para niñas elegantes 2020,elegant dresses for girls 2020,Ropa de Mujer,,,,
canesten v precio,canesten v price,Salud,,,,
ariel,ariel,Hogar y Vida,Men Clothes,Jewelry & Watches,,
gorra,cap,Accesorios de Moda,Fashion Accessories,Fashion Accessories,,
sutil pastillas,subtle pills,Salud,Audio,Audio,Audio,
aspirador nasal,nasal aspirator,Salud,Mom & Baby,Health,Mom & Baby,
blue lock manga,blue lock sleeve,Ropa de Hombre,Hobbies & Collections,Men Clothes,Men Clothes,
fajas de sol leon,sun belts leon,Ropa de Mujer,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
cars juguetes,toy cars,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
honda motos precios,honda motorcycles prices,Others,,,,
echo dot 5,echo dot 5,Electrónica,Audio,Audio,Sports & Outdoors,
greenlander,greenlander,Ropa de Hombre,Women Clothes,Men Clothes,Women Clothes,
guantes de boxeo,boxing gloves,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
camaras 360,360 cameras,Electrónica,-,,,
huevos de dinosaurios,dinosaur eggs,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
licra deportiva,sports lycra,Deportes y Fitness,Women Clothes,Sports & Outdoors,Sports & Outdoors,
como ganar amigos e influir sobre las personas,How to win friends and influence people,Libros y Revistas,Books & Magazines,Books & Magazines,Audio,
motorola e20 precio,motorola e20 price,Celulares y Gadgets,,,,
parches para adelgazar,slimming patches,Salud,Health,Health,,
pijama de dinosaurio,dinosaur pajamas,Moda para Bebés y Niños,Baby & Kids Fashion,Baby & Kids Fashion,,
junji ito uzumaki,Junji Ito Uzumaki,Libros y Revistas,Mobile & Gadgets,Men Clothes,Men Clothes,
rebanadoras de jamon,ham slicers,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
