Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
aire acondicionado portatil para auto,portable air conditioning for car,Accesorios para Vehículos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
calcetas nike,nike socks,Deportes y Fitness,Home & Living,,,
megafonos,megaphones,Electrónica,Audio,Mom & Baby,Hobbies & Collections,
biolica precio farmacia ahumada,biolica price pharmacy ahumada,Salud,,,,
proteinas en polvo,protein powder,Deportes y Fitness,Home & Living,Home & Living,Home & Living,Home & Living
dedos merlina,Merlina fingers,Belleza,,,,
silla eames,eames chair,Hogar y Vida,Home & Living,,,
zapatos de babyfutbol,baby soccer shoes,Calzado de Mujer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
microondas baratos,cheap microwaves,Electrodomésticos,,,,
mini camaras espias,mini spy cameras,Electrónica,Electronics,Electronics,Electronics,
isabella-moda,isabella-fashion,Others,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion,
silla gamer barata,cheap gamer chair,Videojuegos,Home & Living,Home & Living,Home & Living,Home & Living
utiles escolares baratos,cheap school supplies,Papelería,Toys & Hobbies,,,
chaleco peso,weight vest,Deportes y Fitness,Women Clothes,Sports & Fitness,,
retinol la roche posay,retinol la roche posay,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
lonchera negra,black lunch box,Bolsas de Mujer,Home & Living,Home & Living,Home & Living,Home & Living
luxeny chile,Luxeny Chile,Others,,,,
cartera bubba,bubba wallet,Bolsas de Mujer,Women Bags,,,
arriendos en san bernardo,rentals in san bernardo,Others,,,,
pantys efecto piel,leather effect tights,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
cerraduras inteligentes,smart locks,Hogar y Vida,Home & Living,Home & Living,,
hoja tamaño carta,letter size sheet,Papelería,Stationery,Stationery,Stationery,
parka negra hombre,black parka man,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes,Men's Wear
alfombra living,living room carpet,Hogar y Vida,,Home & Living,,
scooter niña,girl scooter,Madre y Bebé,Sports & Fitness,Sports & Fitness,,
kolbex,kolbex,Hogar y Vida,,,,
superzoo,superzoo,Hogar y Vida,,,,
blue label johnnie walker,blue label johnnie walker,Belleza,Home & Living,Home & Living,,
pañales pampers xg,pampers xg diapers,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
enceradoras baratas,cheap waxers,Hogar y Vida,,,,
ruana mujer,woman's ruana,Ropa de Mujer,Watches,Watches,Watches,
masajes,massages,Others,Beauty,Health,,
fitting wc,WC fittings,Hogar y Vida,Women Clothes,Home & Living,Home & Living,
cortinas para terrazas,curtains for terraces,Hogar y Vida,Home & Living,Home & Living,,
casco mandalorian,mandalorian helmet,Deportes y Fitness,Toys & Hobbies,Toys & Hobbies,,
cacao en polvo,cocoa powder,Deportes y Fitness,Home Appliances,Food & Beverages,Food & Beverages,
zapatos impermeables mujer,women's waterproof shoes,Calzado de Mujer,Sports & Outdoors,Women Shoes,Women Shoes,
shilajit chile,shilajit chile,Salud,,,,
zapatos de huaso,huaso shoes,Calzado de Hombre,,,,
corteiz,corteiz,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes,Men's Wear
y2k hombre,y2k man,Ropa de Hombre,Men Clothes,Men Clothes,,
sceptre malachite,sceptre malachite,Hogar y Vida,,,,
skindion,skindion,Hogar y Vida,Beauty,Beauty,Beauty,Beauty & Personal Care
pantalon sastrero,tailored trousers,Ropa de Mujer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
monitor curvo,curved monitor,Computación,,Computing,,
amplimax,amplimax,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
vestido de cueca mujer,women's cueca dress,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
motorola g54,motorola g54,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
antena hd tv digital,digital hd tv antenna,Electrónica,Home Appliances,Home Appliances,Audio,
ventilador con agua,fan with water,Electrodomésticos,Home Appliance,Home Appliance,,
moto g8 power,moto g8 power,Accesorios para Vehículos,Mobile & Gadgets,Mobile & Gadgets,,
disfraces de halloween,Halloween costumes,Juguetes y Hobbies,Home & Living,,,
zapatillas bad bunny,bad bunny sneakers,Calzado de Hombre,Baby & Kids Fashion,Baby & Kids Fashion,,
zapatos de futbol nike,nike soccer shoes,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
zapatillas jordan mujer,women's jordan sneakers,Deportes y Fitness,Men Shoes,Men Shoes,Baby & Kids Fashion,
gps para perros,gps for dogs,Celulares y Gadgets,Pets,Pets,,
audifonos bluetooth,bluetooth headphones,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
compresor de aire,air compressor,Hogar y Vida,,Home & Living,,
separador de ambientes,room divider,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
sitiales,sites,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
teclado mecanico,mechanical keyboard,Computación,Computing,Computing,,
ampolletas led,led bulbs,Hogar y Vida,Mom & Baby,,,
panel sip,sip panel,Hogar y Vida,,Home Appliances,,
llantas aro 14,"14"" rim tires",Accesorios para Vehículos,Toys & Hobbies,Toys & Hobbies,,
album de fotos,photo album,Juguetes y Hobbies,Stationery,,,
sillon del amor,loveseat,Hogar y Vida,Mom & Baby,Fashion Accessories,Fashion Accessories,
maquina para limpiar tapiz,upholstery cleaning machine,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
vestidos de invierno mujer,women's winter dresses,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
funko pop,funko pop,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
rtx 3060,rtx 3060,Computación,Computing,Computing,,
piedra de la vaca,cow stone,Salud,Women Bags,Women Bags,Women Bags,Women's Bags
chaqueta 3 en 1 mujer,3 in 1 women's jacket,Ropa de Mujer,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion,
pisos plasticos,plastic floors,Hogar y Vida,Home & Living,,,
iphone 7 usado,used iphone 7,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
filtro ducha,shower filter,Hogar y Vida,Home & Living,,,
dashcam,dashcam,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
super sonic,super sonic,Juguetes y Hobbies,Toys & Hobbies,,,
botellas de vidrio,glass bottles,Hogar y Vida,Home & Living,Home & Living,,
jardinera mujer,female gardener,Ropa de Mujer,Women Clothes,Women Clothes,,
wd 40,wd 40,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
guitarra acustica,acoustic guitar,Juguetes y Hobbies,Toys & Hobbies,Toys & Hobbies,,
collar isabelino,Elizabethan collar,Mascotas,Pets,Men Shoes,,
cargador tipo c samsung,samsung type c charger,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
bolsas courier,courier bags,Hogar y Vida,Home & Living,Home & Living,,
iphone 12,iphone 12,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
tambor 200 litros,200 litre drum,Hogar y Vida,Mobile & Gadgets,Home & Living,Home & Living,
trek marlin 7,trek marlin 7,Deportes y Fitness,Mobile & Gadgets,Home & Living,Home & Living,
pelacables,wire stripper,Hogar y Vida,Home & Living,Home & Living,,
arriendos en santiago,rentals in santiago,Others,,,,
a12 samsung,a12 samsung,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
barra olimpica,olympic bar,Deportes y Fitness,Sports & Fitness,,,
hacha de mano,hand axe,Hogar y Vida,Home & Living,Home & Living,Sports & Outdoors,
cerraduras para puertas,door locks,Hogar y Vida,Home & Living,,,
casaca hombre,man's jacket,Ropa de Hombre,,Men Clothes,,
tapabarro bicicleta,bicycle mudguard,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
malla raschel precio,raschel mesh price,Hogar y Vida,,,,
colchon 1.5 plaza,1.5 square mattress,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
venta de food truck,food truck sale,Others,Men Clothes,Men Clothes,Men Clothes,Men's Wear
smart tv 43 pulgadas,smart tv 43 inches,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances,Home Appliances
tablet samsung s6,samsung s6 tablet,Computación,,Mobile & Gadgets,,
mochilas maternales,maternity backpacks,Madre y Bebé,Mom & Baby,Mom & Baby,Women Bags,
zapatillas skechers mujer en oferta,skechers women's sneakers on sale,Deportes y Fitness,Women Shoes,Women Shoes,Women Shoes,Women's Shoes
madera,wood,Hogar y Vida,,Home & Living,,
adocretos sodimac,adocretos sodimac,Hogar y Vida,,,,
faleblla,faleblla,Platform Terms (Mercado/Shopee),,,,Platform Terms (Lazada / Shopee)
zapatillas deportivas niñas,girls sneakers,Madre y Bebé,Baby & Kids Fashion,Baby & Kids Fashion,,
dildos,dildos,Salud,Health,Health,Health,Health & Wellness
lentes de sol mujer,women's sunglasses,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
maquina de coser singer,singer sewing machine,Hogar y Vida,Home Appliances,Home Appliances,Home Appliances,Home Appliances
sillon en l,L-shaped chair,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
gas butano sodimac,sodimac butane gas,Hogar y Vida,,,,
soldadora bauker,bauker welder,Hogar y Vida,,,,
pintura antioxido,anti-rust paint,Hogar y Vida,Automobiles,Stationery,Stationery,
encimeras a gas,gas hobs,Electrodomésticos,Home & Living,,,
plumon plaza y media,one and a half square feather,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
zapatillas balenciaga,balenciaga sneakers,Calzado de Hombre,Men Shoes,Men Shoes,,
lotto,lotto,Ropa de Hombre,Toys & Hobbies,,,
piso de goma,rubber floor,Hogar y Vida,Home & Living,,,
impresora de stickers,sticker printer,Papelería,Electronics,Computing,,
zapatos lippi hombre,lippi men's shoes,Calzado de Hombre,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
funda notebook,notebook case,Computación,Computing,Computing,,
casa de perro,dog house,Mascotas,Pets,Toys & Hobbies,,
set coctelera,cocktail shaker set,Hogar y Vida,Home & Living,,,
rodilleras mtb,mtb knee pads,Deportes y Fitness,Sports & Fitness,Vehicle Accessories,,
maceteros plasticos por mayor,wholesale plastic flower pots,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
luces led solar,solar led lights,Hogar y Vida,Home & Living,Home & Living,,
chevrolet orlando,Chevrolet Orlando,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
lupa con luz,magnifying glass with light,Electrónica,Home & Living,Audio,Audio,
cama 1 plaza,single bed,Hogar y Vida,Home & Living,,,
huawei,huawei,Celulares y Gadgets,Computing,Mobile & Gadgets,,
chaquetas,jackets,Ropa de Mujer,Women Clothes,Men Clothes,,
apple watch se,apple watch se,Joyas y Relojes,Jewelry & Watches,Mobile & Gadgets,,
notebooks,notebooks,Computación,Computing,Computing,,
taladro bauker,bauker drill,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
falabellla,falabella,Platform Terms (Mercado/Shopee),,,,Platform Terms (Lazada / Shopee)
sodimac zapatos de seguridad,sodimac safety shoes,Others,,,,
iphone 11 tiendas,iphone 11 stores,Celulares y Gadgets,,,,
tottus chile,tottus chile,Others,,,,
iphone reacondicionado,refurbished iphone,Celulares y Gadgets,Mobile & Gadgets,,,
motosierra stihl,stihl chainsaw,Hogar y Vida,Home & Living,Home & Living,,
sodimac temuco,sodimac temuco,Others,,,,
lana de vidrio sodimac,sodimac glass wool,Others,,,,
sodimac ceramica,sodimac ceramics,Others,,,,
pañales,diapers,Hogar y Vida,Mom & Baby,Beauty,,
bloque de cemento,cement block,Hogar y Vida,Home & Living,,,
regalo dia del padre,Father's Day gift,Others,Home & Living,Home & Living,,
camas plaza y media,queen size beds,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
joyas,jewelry,Accesorios de Moda,,Toys & Hobbies,,
mossimo hombre,very very man,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes,Men's Wear
zapatilla blanca mujer,white women's sneaker,Calzado de Mujer,Women Shoes,Women Shoes,,
falbell,falbell,Platform Terms (Mercado/Shopee),,,,Platform Terms (Lazada / Shopee)
galaxy s21,galaxy s21,Celulares y Gadgets,Mobile & Gadgets,-,,
ofertas tottus,tottus offers,Others,,,,
air max,air max,Deportes y Fitness,Men Shoes,Men Shoes,,
taladro bosch,bosch drill,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
ventanas de pvc,PVC windows,Hogar y Vida,Home & Living,Stationery,Stationery,
pijamas niños,children's pajamas,Madre y Bebé,Baby & Kids Fashion,,,
bicicleta eléctrica,electric bike,Deportes y Fitness,Sports & Fitness,,,
seccional,sectional,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
sofá seccional,sectional sofa,Hogar y Vida,,Home & Living,,
spinning,spinning,Deportes y Fitness,Sports & Fitness,,,
sofa seccional chile,Chilean sectional sofa,Hogar y Vida,,,,
calefaccion,heating,Electrodomésticos,,Home & Living,,
radio para auto con pantalla,car radio with screen,Accesorios para Vehículos,Vehicle Accessories,Vehicle Accessories,,
pijama disney mujer,disney pajamas for women,Ropa de Mujer,Women Clothes,Women Clothes,,
wc,wc,Hogar y Vida,,Home & Living,,
vestidos mujer,women's dresses,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
protector de calor para el cabello,heat protector for hair,Belleza,Fashion Accessories,,,
huawei p30,huawei p30,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
control nintendo switch,Nintendo switch controller,Videojuegos,Video Games,Video Games,,
cable ethernet,ethernet cable,Computación,,Computing,,
termo marca thermo,thermo brand thermos,Deportes y Fitness,Home & Living,Home & Living,Home & Living,Home & Living
barraca de madera,wooden hut,Hogar y Vida,,,,
aros swarovski,swarovski hoops,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
spa de pies,foot spa,Salud,Health,Mom & Baby,,
s21 plus,s21 plus,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,,
miniso chile,miniso chile,Hogar y Vida,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
attraction,attraction,Belleza,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
cama con escritorio abajo,bed with desk below,Hogar y Vida,Home & Living,Mom & Baby,Mom & Baby,
gin,gin,Alimentos y Bebidas,Home & Living,,,
zapatilla niño,boy's sneaker,Calzado de Mujer,Baby & Kids Fashion,Baby & Kids Fashion,,
camisa hombre,men's shirt,Ropa de Hombre,,Men Clothes,,
fila,row,Calzado de Mujer,,Women Clothes,,
neumatico 225 65 r17,tire 225 65 r17,Accesorios para Vehículos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
juego comedor 4 sillas,dining set 4 chairs,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
sodimac homecenter p,sodimac homecenter p,Others,,,,
chanel chance,Chanel chance,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
mdf sodimac,mdf sodimac,Others,,,,
estufas a gas lider,gas stoves leader,Electrodomésticos,,,,
bbw,bbw,Belleza,Sports & Fitness,,,
casco integral mtb,full face mtb helmet,Deportes y Fitness,Sports & Fitness,,,
aceites para masajes,massage oils,Belleza,Home & Living,Home & Living,,
funko pop demon slayer,funko pop demon slayer,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Mom & Baby,
polar doite,polar doite,Ropa de Hombre,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion,
guantes boxeo,boxing gloves,Deportes y Fitness,Sports & Fitness,Sports & Fitness,,
zapatos 16 horas hush puppies mujer,16 hour hush puppies women's shoes,Calzado de Mujer,,,,
malla galvanizada sodimac,sodimac galvanized mesh,Others,,,,
botines mujer chile,women's boots chile,Calzado de Mujer,,,,
mesa,table,Hogar y Vida,,Home & Living,,
3ina,3ina,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
perfume nina ricci,Nina Ricci perfume,Belleza,Beauty,Beauty,Beauty,Beauty & Personal Care
filtro agua,water filter,Hogar y Vida,,Home & Living,,
cama europea 1 plaza,European bed 1 place,Hogar y Vida,,,,
tabla snowboard,snowboard,Deportes y Fitness,Sports & Fitness,,,
sodimac toldos,sodimac awnings,Others,,,,
motosierras stihl,stihl chainsaws,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
escort copiapo,Escort Copiapó,Hogar y Vida,,,,
mesa centro vidrio,glass coffee table,Hogar y Vida,Home & Living,Fashion Accessories,Fashion Accessories,
eje para carro de arrastre,axle for tow truck,Accesorios para Vehículos,,,,
signos del zodiaco,zodiac signs,Hogar y Vida,Jewelry & Watches,Jewelry & Watches,,
postones 5.5,5.5 pellets,Deportes y Fitness,Toys & Hobbies,,,
numismatica chile,numismatics chile,Hogar y Vida,,,,
pañales rn,diapers rn,Madre y Bebé,Mom & Baby,Mom & Baby,Mom & Baby,"Toys, Kids & Babies"
amortiguadores 10 de julio,shock absorbers July 10,Accesorios para Vehículos,,,,
iptv premium,premium iptv,Hogar y Vida,,,,
xiaomi 11 t,xiaomi 11 t,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
grabadora,recorder,Electrónica,,Vehicle Accessories,,
telescopios,telescopes,Electrónica,Electronics,,,
stevia natural,natural stevia,Alimentos y Bebidas,,,,
arriendo departamento santiago centro,apartment for rent in downtown Santiago,Hogar y Vida,,,,
carritos de comida rapida,fast food carts,Accesorios para Vehículos,,,,
estanterias metalicas,metal shelves,Hogar y Vida,Home & Living,,,
afilador de cuchillo,knife sharpener,Hogar y Vida,Home & Living,,,
damas de compañía santiago,ladies of company santiago,Hogar y Vida,,,,
cabañas con piscina,cabins with pool,Hogar y Vida,,,,
motor para asador,rotisserie motor,Hogar y Vida,Home & Living,Home & Living,Home & Living,Home & Living
bomba para piscina,pool pump,Hogar y Vida,Home & Living,,,
hamaca,hammock,Hogar y Vida,Pets,Pets,,
parches para piscina,pool patches,Hogar y Vida,Sports & Fitness,Sports & Fitness,,
pulsera hombre,men's bracelet,Accesorios de Moda,Jewelry & Watches,Jewelry & Watches,,
telefonos baratos,cheap phones,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
adidas samba,adidas samba,Calzado de Hombre,Men Shoes,Men Shoes,,
