Keyword,en_Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d,sg_category
prospan ubat batuk,cough medicine prospan,Health & Beauty,Health & Beauty,Health & Beauty,,
5w30 engine oil,5w30 engine oil,Automotive,Automotive,Automotive,,
drypers pampers,drypers pampers,Baby & Toys,Baby & Toys,Baby & Toys,,
xs max,xs max,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
face wash for men,face wash for men,Health & Beauty,Health & Beauty,Health & Beauty,Groceries & Pets,
sne,sne,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
best rice cooker malaysia,best rice cooker malaysia,Home Appliances,,,,
saucony malaysia,saucony malaysia,Sports & Outdoor,Women Shoes,,,
carburetor ts 125,ts 125 carburetor,Automotive,Automotive,Automotive,Automotive,
kyocera torque g04,kyocera torque g04,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
batang panjang,long stem,Home & Living,Home & Living,Sports & Outdoor,,
baju real madrid,Real Madrid shirt,Sports & Outdoor,Men Clothes,Sports & Outdoor,,
misha cat food,misha cat food,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
ubat gemuk,fat medicine,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
usb to type c,usb to type c,Computer & Accessories,Mobile & Accessories,Mobile & Accessories,Computer & Accessories,
white board size,white board size,Home & Living,Home & Living,Home & Living,,
scarf rambut,hair scarf,Fashion Accessories,Fashion Accessories,Fashion Accessories,Baby & Toys,
tulisan cantik abc,beautiful writing abc,Home & Living,Books & Magazines,Books & Magazines,Books & Magazines,
skru nut,screw nut,Home & Living,Automotive,Home & Living,,
buah tin,figs,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
carabiner,carabiner,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,,
doorgift kahwin 2022,wedding door gift 2022,Home & Living,Stationery,Home & Living,Home & Living,
squid game adults,squid game adults,Others,Men Clothes,Men Clothes,Men Clothes,Men's Wear
gummy candy,gummy candy,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
baju kurung kelawar,bat cage shirt,Muslim Fashion,Muslim Fashion,Muslim Fashion,,
brownies doorgift,door gift brownies,Groceries & Pets,Home & Living,Groceries & Pets,,
harga kuih raya 2023,the price of kuih raya 2023,Groceries & Pets,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
harga pil perancang yasmin 2022,Yasmin 2022 contraceptive pill price,Health & Beauty,,,,
tv screen protector,TV screen protector,Home Appliances,Mobile & Accessories,Home Appliances,,
paramount food,paramount food,Groceries & Pets,Groceries & Pets,Baby & Toys,,
sarung kerusi makan,dining chair cover,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
perfume yaya empire,Yaya Empire perfume,Health & Beauty,Beauty,Beauty,Health,
camisole top,camisole top,Women's Clothing,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
baju raya grey,gray raya shirt,Muslim Fashion,Muslim Fashion,Muslim Fashion,,
rak dapur serbaguna,Multipurpose kitchen rack,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
windbreaker uniqlo,uniqlo windbreaker,Women's Clothing,Men Clothes,Men Clothes,Men Clothes,Men's Wear
sport toto,toto sport,Others,Sports & Outdoor,,,
susu lactose free,lactose free milk,Others,Groceries & Pets,,,
fesyen retro muslimah,Muslim retro fashion,Muslim Fashion,Women Clothes,Muslim Fashion,,
kusyen kerusi kayu,wooden chair cushions,Home & Living,Home & Living,Home & Living,,
harga tayar kereta saiz 15,car tire price size 15,Automotive,Automobiles,Home & Living,Home & Living,
sotong kering,dried squid,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
serratiopeptidase 5mg,serratiopeptidase 5mg,Health & Beauty,Health & Beauty,Health & Beauty,,
tuala wanita kotex,Kotex sanitary towels,Health & Beauty,Health & Beauty,Health & Beauty,,
iphone 9 pro max,iphone 9 pro max,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
kompas kiblat,Qibla compass,Home & Living,Muslim Fashion,Muslim Fashion,Others,
sandal perempuan,women's sandals,Women's Shoes,Women Shoes,Women Shoes,Women Shoes,Women's Shoes
lagenda limited,legend limited,Automotive,Automotive,Automotive,,
design gelang emas terkini 2022,latest gold bracelet design 2022,Fashion Accessories,,,,
tanjak naga berlabuh,anchored dragon ramp,Sports & Outdoor,Muslim Fashion,,,
rumput kepala lalat,fly head grass,Health & Beauty,Home & Living,Groceries & Pets,,
ekzos opbr,exhaust opbr,Automotive,Automotive,Automotive,,
nut tayar kereta,car tire nut,Automotive,Automotive,Automotive,,
buah rambai,rambi fruit,Groceries & Pets,Home & Living,Health & Beauty,,
stabilo malaysia,Stabilo Malaysia,"Games, Books & Hobbies",Home & Living,Home & Living,,
set sofa ruang tamu,living room sofa set,Home & Living,,Home & Living,,
spanduk maulidur rasul 2023,2023 maulidur rasul banner,Home & Living,,,,
bouquet stationery,bouquet stationery,Home & Living,Home & Living,Home & Living,,
pokok matoa,matoa tree,Groceries & Pets,Home & Living,Home & Living,,
tahniah,congratulations,Home & Living,Home & Living,Home & Living,,
vanilla blue,vanilla blue,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
ckb88,ckb88,Health & Beauty,Health & Beauty,Home & Living,,
keropok warisan losong,losong heritage crackers,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
vario 160 se,vario 160 sec,Automotive,Motorcycles,Motorcycles,Motorcycles,
dji mic,dji mic,Computer & Accessories,Cameras & Drones,,,
lenovo ideapad 3,lenovo ideapad 3,Computer & Accessories,Computer & Accessories,Computer & Accessories,,
kipas portable,portable fan,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Home Appliances,
强爽,强爽,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
baju al nassr,al nassr clothes,Sports & Outdoor,Men Clothes,Sports & Outdoors,Men Clothes,
amlife,amlife,Home & Living,Health & Beauty,Health & Beauty,,
minyak masak niceday,Niceday cooking oil,Groceries & Pets,Food & Beverages,Home & Living,Health,
owala malaysia,owala malaysia,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
reno 10 pro plus,reno 10 pro plus,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
susu strawberry,strawberry milk,Groceries & Pets,Health & Beauty,Health & Beauty,,
loklok ios,loklok ios,Gaming & Consoles,Computers & Accessories,Computers & Accessories,Computers & Accessories,Computers & Peripherals
form 4 mathematics textbook,form 4 mathematics textbook,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",,
harga kad pokemon,pokemon card price,"Games, Books & Hobbies",Hobbies & Collections,Mom & Baby,Mom & Baby,
lcv7,lcv7,Automotive,,Home & Living,,
pocket pussy,pocket pussy,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
vivo terbaru,the latest vivo,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
power zakar,penis power,Health & Beauty,Health & Beauty,Health & Beauty,,
大伯公萬字書,大伯公萬字書,Others,,"Games, Books & Hobbies",,
infinix smart 8 pro,infinix smart 8 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
honor magic 6 pro,honor magic 6 pro,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
huda beauty malaysia,huda beauty malaysia,Health & Beauty,Health & Beauty,Health & Beauty,,
vans knu skool,vans knu skool,Men's Shoes,Men Shoes,Men Shoes,Baby & Kids Fashion,
kalender kuda 2024,horse calendar 2024,Home & Living,Stationery,Stationery,Stationery,
decoration raya,Raya decoration,Home & Living,Home & Living,Home & Living,,
ayaneo,ayaneo,Gaming & Consoles,Watches,Watches,,
jenama raket badminton,badminton racket brand,Sports & Outdoor,,Sports & Outdoor,,
honor pad 9,honor pad 9,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
honor x7b 5g,honor x7b 5g,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
baju klasik,classic shirt,Muslim Fashion,Muslim Fashion,Muslim Fashion,,
tahi kambing,goat dung,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
sos cili life,life chili sauce,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
vitamin untuk rambut,vitamins for hair,Health & Beauty,Health & Beauty,Health & Beauty,,
shampoo anti kelemumur,anti-dandruff shampoo,Health & Beauty,Health & Beauty,Health & Beauty,,
miniso malaysia,miniso malaysia,Home & Living,Home & Living,Fashion Accessories,,
fitflop malaysia,fitflop malaysia,Women's Shoes,Women Shoes,,,
car cover,car cover,Automotive,Automotive,Automotive,Automotive,
telekung,crooked,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion,
ubat untuk datang haid,medicine for menstruation,Health & Beauty,Health & Beauty,,,
orbis malaysia,Orbis Malaysia,Health & Beauty,,Computer & Accessories,,
telekung tea,cup of tea,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion,
zam zam hair oil,zam zam hair oil,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
realme x2 pro malaysia,realme x2 pro malaysia,Mobile & Gadgets,,Mobile & Accessories,,
ps4 price,ps4 price,Gaming & Consoles,Gaming & Consoles,,,
halba,fenugreek,Health & Beauty,Groceries & Pets,Groceries & Pets,Groceries & Pets,
auto gate system,auto gate system,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
ncig vape,ncig vape,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
mattel malaysia,Mattel Malaysia,Baby & Toys,"Games, Books & Hobbies",Baby & Toys,,
herschel malaysia,herschel malaysia,Women's Bags,Men's Bags & Wallets,,,
air purifier,water purifier,Home Appliances,Home Appliances,Home Appliances,Home Appliances,Home Appliances
online shop,online shop,Others,Home Appliances,Home & Living,,
clark malaysia,clark malaysia,Women's Shoes,Men Shoes,,,
karaoke set,karaoke set,Home Appliances,Home Appliances,Home Appliances,Mobile & Accessories,
n4 camera store,n4 camera store,Cameras & Drones,Cameras & Drones,,,
popsocket malaysia,popsocket malaysia,Computer & Accessories,Mobile & Accessories,,,
stihl malaysia,stihl malaysia,Home Appliances,Home & Living,Home & Living,,
giant malaysia online,giant malaysia online,Groceries & Pets,,Men Shoes,,
18650 battery,18650 battery,Home & Living,Home & Living,Home & Living,Mobile & Accessories,
kain songket,cloth songket,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion,
edifier malaysia,edifier malaysia,Mobile & Gadgets,Mobile & Accessories,,,
portable wifi,portable wifi,Mobile & Gadgets,Computer & Accessories,Computer & Accessories,,
kopek besar,big bucks,Groceries & Pets,Health & Beauty,Groceries & Pets,,
mannequin,mannequin,Home & Living,Home & Living,Home & Living,Health & Beauty,
ukulele malaysia,Malaysian ukulele,"Games, Books & Hobbies","Games, Books & Hobbies",,,
shiseido,Shiseido,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
turnitin malaysia,Turnitin Malaysia,Computer & Accessories,Computer & Accessories,Computer & Accessories,,
pyjamas,pyjamas,Women's Clothing,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
template kad kahwin,wedding card template,Home & Living,Others,,,
videocon d2h,videocon d2h,Home Appliances,Home Appliances,,,
tvb drama,tvb drama,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",,
y15zr modified,y15zr modified,Mobile & Gadgets,Automotive,Automotive,,
ps4 controller,ps4 controller,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
ryzen 2600,Ryzen 2600,Computer & Accessories,Computer & Accessories,Computer & Accessories,,
handsock,handsock,Muslim Fashion,Muslim Fashion,Muslim Fashion,Muslim Fashion,
raket badminton,badminton racket,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,Sports & Outdoor,
asus a555l,asus a555l,Computer & Accessories,Computer & Accessories,Computer & Accessories,,
isotonix,isotonix,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
kemei,kamei,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
pubg pc,pubg pc,Tickets & Vouchers,Gaming & Consoles,Gaming & Consoles,,
adobe acrobat crack,adobe acrobat crack,Computer & Accessories,,Computer & Accessories,,
k20 pro malaysia,k20 pro malaysia,Mobile & Gadgets,,,,
spy camera malaysia,malaysia spy camera,Cameras & Drones,,Cameras & Drones,,
shogun pan,shogun pan,Home & Living,Home & Living,Home & Living,,
night light,night light,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
pulut dakap emas,glutinous rice braised gold,Fashion Accessories,Fashion Accessories,,,
hand sanitizer spray,hand sanitizer spray,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
cover set y15,cover set y15,Automotive,Automotive,Automotive,,
rantai tangan pulut dakap,glutinous bracelets,Fashion Accessories,Fashion Accessories,Fashion Accessories,,
mr diy face mask,mr diy face mask,Health & Beauty,Health & Beauty,Health & Beauty,,
adult comic,adult comic,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",,
almond oil malaysia,Malaysian almond oil,Health & Beauty,Health & Beauty,Health & Beauty,,
almari baju budak,boy's wardrobe,Home & Living,Home & Living,Home & Living,,
jmgaming,jmgaming,Computer & Accessories,,Computer & Accessories,,
nz crunchies,nz crunchies,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
shopeeexpress. com. my,shopeeexpress. com. my,Platform Terms (Lazada/Shopee),,,,Platform Terms (Lazada / Shopee)
diamond ml murah malaysia,Diamond ML is cheap in Malaysia,Gaming & Consoles,Health & Beauty,Tickets & Vouchers,,
epoxy,epoxy,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
melayu sedap,delicious malay,Groceries & Pets,Groceries & Pets,Groceries & Pets,,
sprinkler,sprinklers,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
mini refrigerator malaysia,Malaysia mini refrigerator,Home Appliances,Home Appliances,Home Appliances,,
nippon paint colour,Japanese paint color,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
penjodoh bilangan,number match,"Games, Books & Hobbies","Games, Books & Hobbies","Games, Books & Hobbies",,
successmore,successmore,Health & Beauty,Health & Beauty,,,
cover set lc v1,cover set lc v1,Automotive,Automotive,Automotive,Automotive,
klavuu,clavuu,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
final fantasy 7 remake,final fantasy 7 remake,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,,
aksesori pengantin,bridal accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories,,
clara glow serum,clara glow serum,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
water jet pump,water jet pump,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
village grocer online,village grocer online,Groceries & Pets,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles,
filmora9,filmora9,Computer & Accessories,Computer & Accessories,Computer & Accessories,,
maple satge,maple sage,"Games, Books & Hobbies",,Mobile & Accessories,,
impulse megastore,impulse megastore,Gaming & Consoles,,Gaming & Consoles,,
情趣内衣,情趣内衣,Women's Clothing,Women Clothes,Women Clothes,Women Clothes,Women's Apparel
selawat terawih,greetings,Muslim Fashion,Others,Home & Living,,
vofina,vofina,Health & Beauty,Health & Beauty,Health & Beauty,Health & Beauty,
kain pleated,pleated fabric,Women's Clothing,Muslim Fashion,Muslim Fashion,,
ennai makeup shop,Ennai makeup shop,Health & Beauty,Beauty,Beauty,Beauty,Beauty & Personal Care
yes altitude 2,yes altitude 2,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
laptop bag malaysia,laptop bag malaysia,Computer & Accessories,,Men's Bags & Wallets,,
twk electrical,twk electrical,Home Appliances,,Home Appliances,,
abate 1.1g,abate 1.1g,Home & Living,Groceries & Pets,,,
donki,donkey,Groceries & Pets,Baby & Toys,Women Shoes,,
老干妈,老干妈,Groceries & Pets,Groceries & Pets,Groceries & Pets,Groceries & Pets,
fareha hq,Fareha hq,Muslim Fashion,Muslim Fashion,Muslim Fashion,,
summer glitz,summer glitz,Women's Clothing,Women Clothes,Women Clothes,,
kab gold,kab gold,Others,Fashion Accessories,Fashion Accessories,,
katil queen murah,cheap queen bed,Home & Living,Home & Living,Home & Living,Home & Living,Home & Living
snowhitee,snowwhitee,Health & Beauty,Health & Beauty,Health & Beauty,,
realme 6 pro,realme 6 pro,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories,
baking pans,baking pans,Home & Living,Home & Living,Home & Living,,
anakku near me,My son is near me,Baby & Toys,,,,
mr dollar,mr dollar,Health & Beauty,"Games, Books & Hobbies",Home & Living,,
design cincin emas terkini 2020,latest gold ring design 2020,Fashion Accessories,,,,
mi store,mi store,Mobile & Gadgets,Mobile & Accessories,Mobile & Accessories,,
uv printer,UV printer,Computer & Accessories,Computer & Accessories,Computer & Accessories,,
cap snapback,snapback stamp,Fashion Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories,Jewellery & Accessories
khaki green car,khaki green car,Automotive,Automotive,Automotive,,
