Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
i3 7100,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
jb papelaria,Others,Stationery,Stationery,Stationery
borrifador pequeno,Casa e Decoração,Home & Living,Travel & Luggage,Travel & Luggage
fiesta 2008,Others,Automobiles,Automobiles,Automobiles
tela para gatos,Casa e Decoração,Home & Living,Pets,Home & Living
tapete mesversario,Mãe e Bebê,Mom & Baby,Mom & Baby,Mom & Baby
geodo,Others,Hobbies & Collections,Hobbies & Collections,Home & Living
tabela fipe corsa classic,Others,,,
fairy tail,Others,Books & Magazines,Hobbies & Collections,Home & Living
my place,Others,Women Clothes,Women Clothes,Men Clothes
celularespara jogos,Celulares e Dispositivos,,,
camisa atacado,Roupas Masculinas,Men Clothes,Men Clothes,Sports & Outdoors
kit blusas femininas,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
redmi note 10s pro,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pantufa masculina,Sapatos Masculinos,Men Shoes,Men Shoes,Men Shoes
correntes banhadas a ouro,Relógios,Fashion Accessories,Watches,Watches
perfume victoria secrets,Beleza,Beauty,Beauty,Beauty
armarinho de banheiro com espelho,Casa e Decoração,Home & Living,Home & Living,Home & Living
churrasqueiras rotativas,Casa e Decoração,Home & Living,Home & Living,Home & Living
conversor de tv para smart,Áudio,Audio,Home Appliances,Home Appliances
tenis branco masculino,Sapatos Masculinos,Men Shoes,Men Shoes,Men Shoes
utilidades,Casa e Decoração,Home & Living,Home & Living,Home & Living
wasa,Others,Food & Beverages,Hobbies & Collections,Hobbies & Collections
escorregador infantil,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
letra pequena,Others,Mom & Baby,Mom & Baby,Home & Living
pershop,Others,Home & Living,Home & Living,Home & Living
zafu,Others,Home & Living,Sports & Outdoors,Home & Living
iphone x,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
coelhos de pelúcia,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
iphone 11 pro 64,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
vitamina c rosto,Saúde,Beauty,Beauty,Beauty
cama box bau queen,Casa e Decoração,Home & Living,Home & Living,Automobiles
vídeo toy,Others,Mom & Baby,Mom & Baby,Hobbies & Collections
pedras naturais,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Fashion Accessories
velho barreiro diamond,Alimentos e Bebidas,,,
notebook predator,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
kitchen aid,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
iphones em,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Audio
serra tico tico bosh,Casa e Decoração,Home & Living,Home & Living,Home & Living
filtro ibbl,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
iphone 7 plus 128 gb,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
beber conforto,Mãe e Bebê,Mom & Baby,Fashion Accessories,Mom & Baby
pneu 215 75r17 5,Automóveis,Automobiles,Automobiles,Home Appliances
parafuso,Casa e Decoração,Home & Living,Home & Living,Home & Living
boiserie,Casa e Decoração,Home & Living,Home & Living,Home & Living
kia carnival,Others,Automobiles,Automobiles,Home & Living
love flix,Others,Home & Living,Mobile & Gadgets,Mobile & Gadgets
start 160,Others,Motorcycles,Motorcycles,Automobiles
bolsa rebecca bonbon,,Women Bags,Women Bags,Travel & Luggage
caiaque,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
refletor led,Casa e Decoração,Home & Living,Home & Living,Home & Living
grelha argentina,Casa e Decoração,Home & Living,Home & Living,Hobbies & Collections
compra,Platform Terms (Shopee / Mercado),Women Bags,Men Clothes,Men Clothes
parachoque gol g5,Automóveis,Automobiles,Automobiles,Automobiles
caiaque,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
boneca moana,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
bola para pilates,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
cauda de sereia,Others,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
arame para cerca eletrica,Others,,Home & Living,
carregador portatil iphone,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
forma de bolo,Casa e Decoração,Home & Living,Home & Living,Home & Living
bmw x5,Others,Hobbies & Collections,Automobiles,Automobiles
iphone 5 usado,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
new fiesta 2014,Others,Automobiles,Automobiles,Automobiles
roteador vivo,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
cinta emagrecedora,Beleza,Women Clothes,Women Clothes,Beauty
maquina overlock,Others,Home Appliances,Home Appliances,Home Appliances
manifold digital,Others,Home & Living,Home & Living,Home Appliances
soprador de folhas,Eletroportáteis,Home & Living,Home & Living,Home & Living
mosquiteiro dossel,Moda Infantil,Mom & Baby,Mom & Baby,Health
snes rom,Jogos e Consoles,Mobile & Gadgets,Gaming & Consoles,Fashion Accessories
celular de 64gb,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
vassoura elétrica,Casa e Decoração,Home Appliances,Home & Living,Home Appliances
lista de material escolar,Papelaria,Stationery,Stationery,Men Bags
bicicleta,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
esteiras eletricas,Esportes e Lazer,,Sports & Outdoors,
animes one,Casa e Decoração,Hobbies & Collections,Men Shoes,Men Shoes
mesa industrial,Casa e Decoração,Home & Living,Home & Living,Home & Living
banquetas altas para cozinha,Casa e Decoração,Home & Living,Home & Living,Home & Living
fita hellerman,Livros e Revistas,Home & Living,Home & Living,Home & Living
lampadas,Casa e Decoração,Home & Living,Home & Living,Audio
banheira para bebe,Mãe e Bebê,Mom & Baby,Mom & Baby,Mom & Baby
luz de selfie,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
teclado musical yamaha,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
bateria lr41,Áudio,Home Appliances,Home Appliances,Home Appliances
sacolas,Casa e Decoração,Stationery,Stationery,Stationery
amvox,Áudio,Audio,Audio,Home Appliances
melhores smartwatch baratos,Celulares e Dispositivos,,,
shoulder bag nike,Esportes e Lazer,Women Bags,Women Bags,Women Bags
basculante,Casa e Decoração,Home & Living,Home & Living,Home & Living
alicate de corte,Casa e Decoração,Home & Living,Home & Living,Home & Living
tapete para cozinha,Casa e Decoração,Home & Living,Home & Living,Home & Living
sofa 3 lugares retratil,Casa e Decoração,Home & Living,Home & Living,Home & Living
kz zsn pro,Celulares e Dispositivos,Audio,Audio,Audio
celular moto one,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
roda liga leve titan 150,Motocicletas,Automobiles,Automobiles,Automobiles
limpador,Others,Automobiles,Home & Living,Home & Living
ar condicionado 127 volts,Eletroportáteis,,Home Appliances,
intercomunicador moto,Motocicletas,Motorcycles,Audio,Motorcycles
aparador pequeno,Casa e Decoração,Home & Living,Home & Living,Home & Living
relogio speedo,Relógios,Watches,Watches,Watches
quadriciclos usados,Others,,,
casaco da akatsuki,Roupas Masculinas,Men Clothes,Hobbies & Collections,Hobbies & Collections
criado mudo para quarto,Casa e Decoração,Home & Living,Home & Living,Home & Living
mesa de plastico com cadeiras,Casa e Decoração,Home & Living,Home & Living,Home & Living
pantufas femininas,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
geladeira brastemp inox,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
f250,Others,Automobiles,Automobiles,Home & Living
celular samsung a 31,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
jogo de faca,Casa e Decoração,Home & Living,Home & Living,Home & Living
celulares mais baratos,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Home & Living
arvore natal 2 metros,Casa e Decoração,Home & Living,Home & Living,Home Appliances
horus max titanium,Saúde,Health,Health,Health
alicate crimpar rj45,Casa e Decoração,Computers & Accessories,Computers & Accessories,Computers & Accessories
ferrero rocher valor,Alimentos e Bebidas,,,
anti ronco,Saúde,Health,Health,Health
tech on day,Others,Health,Health,Health
mocassim tratorado feminino,Sapatos Femininos,Women Shoes,Women Shoes,Women Shoes
tenis nike infantil,Moda Infantil,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
tênis puma feminino,,Women Shoes,Women Shoes,Women Shoes
salto preto,,Women Shoes,Women Shoes,Beauty
guarda sol,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
mesa para escritorio,Casa e Decoração,Home & Living,Home & Living,Computers & Accessories
mi9t pro,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
álcool gel 70,Saúde,Health,Home & Living,Beauty
caixa de som philco,Áudio,Audio,Audio,Audio
camera caseira,Câmeras e Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
samsung a7,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
panela de aço cirurgico,Others,Home & Living,Home & Living,Home Appliances
marmitas,Others,Home & Living,Home & Living,Home & Living
lojas ponto frio,Platform Terms (Shopee / Mercado),Home & Living,Women Clothes,Women Clothes
balanca digital,Saúde,Home & Living,Home & Living,Home & Living
fogão de embutir,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
bigfral,Saúde,Health,Health,Health
bubbles,Others,Pets,Home & Living,Home & Living
black skull,Saúde,Health,Health,Men Clothes
aparelho de som automotivo,Automóveis,Automobiles,Automobiles,Automobiles
sutiã amamentação com bojo,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
augusto cury,Others,Books & Magazines,Books & Magazines,Books & Magazines
moletom stranger things,Roupas Masculinas,Men Clothes,Women Clothes,Women Clothes
tijolo baiano,Others,Home & Living,Home & Living,Home & Living
pallets de madeira,Casa e Decoração,Home & Living,Home & Living,Home & Living
carimbo de unha,Beleza,Beauty,Beauty,Beauty
spacefox 2012,Others,Automobiles,Automobiles,Automobiles
px21,Computadores e Acessórios,Stationery,Stationery,Stationery
trena digital,Others,Home & Living,Home & Living,Home & Living
bateria estacionaria,Automóveis,Home Appliances,Computers & Accessories,Automobiles
jeep renegade 2016,Others,Automobiles,Automobiles,Automobiles
hidromassagem,Casa e Decoração,Sports & Outdoors,Home & Living,Home & Living
cobalt 2015,Others,Automobiles,Automobiles,Automobiles
homens super dotados,Others,,,
suporte ps4,Computadores e Acessórios,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
pulverizador eletrico,Others,Home & Living,Home & Living,Home & Living
j7 metal,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories
carenagem xre 300,Motocicletas,Motorcycles,Motorcycles,Motorcycles
conector rg6,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
telas para pintura,Papelaria,Stationery,Home & Living,Mom & Baby
desodorante sem aluminio,Beleza,Beauty,Beauty,Beauty
gtx 770,Computadores e Acessórios,Home Appliances,Home Appliances,Home Appliances
difusor de cachos,Beleza,Beauty,Beauty,Beauty
mangueira de silicone,Casa e Decoração,Pets,Home & Living,Home & Living
papel de parede mapa mundi,Casa e Decoração,Home & Living,Home & Living,Hobbies & Collections
cerveja duff,Casa e Decoração,Home & Living,Home & Living,Home & Living
mochila de viagem,Roupas Masculinas,Men Bags,Women Bags,Women Bags
caneleira 5kg,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
csd,Others,Home & Living,Home & Living,Home & Living
pocophone f1,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kit turbo,Automóveis,Automobiles,Automobiles,Home & Living
mouse sem fio logitech,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
switch lite,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
redutor de berço,Mãe e Bebê,Mom & Baby,Mom & Baby,Mom & Baby
safety 1st,Others,Mom & Baby,Health,Health
bombom ferrero rocher,Alimentos e Bebidas,Food & Beverages,Food & Beverages,Food & Beverages
kit cueca boxer,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
mobli,Casa e Decoração,Home & Living,Home & Living,Home & Living
bicicletas femininas,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
dormindo de calcinha,Others,,,
moto e 4,Others,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
blusa de moletom masculina,Roupas Masculinas,Men Clothes,Men Clothes,Women Clothes
mascara descartavel rosa,Saúde,Health,Health,Health
cadeira de escritório usada,Casa e Decoração,Home & Living,Home & Living,Home & Living
tv 50 polegadas samsung 4k,Áudio,Home Appliances,Home Appliances,Home Appliances
ventiladores de parede,Eletroportáteis,Home Appliances,Home Appliances,Home & Living
rtx 2060 ti,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Computers & Accessories
captiva 2010,Others,Automobiles,Automobiles,Automobiles
suporte para bolos,Alimentos e Bebidas,Home & Living,Home & Living,Home & Living
sejam bem vindos,Casa e Decoração,Home & Living,Home & Living,Home & Living
kit hamburguer,Alimentos e Bebidas,Home & Living,Home & Living,Food & Beverages
pistola massageadora,Saúde,Health,Health,Health
gaiola de porquinho-da-índia,Animais Domésticos,Pets,Pets,Pets
pneu 195 60 15,Automóveis,Automobiles,Automobiles,Home Appliances
jaqueta masculina plus size,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
i30 2015,Others,Automobiles,Automobiles,Automobiles
boquete,Others,Health,Health,Home & Living
veloster 2012,Others,Automobiles,Automobiles,Automobiles
lamborghini huracan,Others,Hobbies & Collections,Beauty,Beauty
iphone 12s pro maxno,Celulares e Dispositivos,,,
forno elétrico britânia 50 litros,Eletroportáteis,Home Appliances,Home Appliances,Home Appliances
lencol de borracha,Casa e Decoração,Home & Living,Health,Health
maquiagem hipoalergênica,Beleza,Beauty,Beauty,Beauty
mini câmera espiã,Câmeras e Drones,Cameras & Drones,Cameras & Drones,Health
placas de captura,Computadores e Acessórios,Audio,Computers & Accessories,Computers & Accessories
caneca stranger things,Casa e Decoração,Home & Living,Home & Living,Men Clothes
absorvente,Saúde,Health,Health,Health
casaco do flamengo,Roupas Masculinas,Sports & Outdoors,Men Clothes,Women Clothes
casa pio,Casa e Decoração,Home Appliances,Home Appliances,Home Appliances
pneu 165/40 r17,Automóveis,Automobiles,Automobiles,Automobiles
kit de miçangas,Casa e Decoração,Fashion Accessories,Fashion Accessories,Baby & Kids Fashion
vecna stranger things,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
moveis usados,Casa e Decoração,Home & Living,Home & Living,Home & Living
fatiador de frios,Others,Home & Living,Home & Living,Home & Living
ar condicionado inverter 12000 btus quente e frio,Eletroportáteis,,Sports & Outdoors,Home & Living
baba eletronica,Mãe e Bebê,Mom & Baby,Cameras & Drones,Cameras & Drones
apoquel 16mg,Saúde,Pets,Pets,Pets
marmitas,Casa e Decoração,Home & Living,Home & Living,Home & Living
omo para diluir,Others,Home & Living,Home & Living,Home & Living
iphone 6s plus 64gb,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bicicleta south,Esportes e Lazer,Sports & Outdoors,Home & Living,Sports & Outdoors
filtro hoken,Others,Home Appliances,Home Appliances,Home Appliances
mini box,Áudio,Home Appliances,Home & Living,Home & Living
escorregador,Brinquedos e Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
prisma 2014,Others,Automobiles,Automobiles,Automobiles
honda biz usada,Others,Motorcycles,Automobiles,Automobiles
barra w,Esportes e Lazer,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
inversora de solda bivolt,Others,Home & Living,Home & Living,Home & Living
c14,Others,Home Appliances,Home Appliances,Automobiles
iron maiden,Others,Men Clothes,Men Clothes,Hobbies & Collections
tinta para impressora hp,Computadores e Acessórios,Computers & Accessories,Computers & Accessories,Stationery
compressor pintura,Casa e Decoração,Home & Living,Home & Living,Home & Living
donna la rive,Beleza,Beauty,Beauty,Beauty
esmalte gel,Beleza,Beauty,Beauty,Beauty
livro do bebe,Mãe e Bebê,Books & Magazines,Stationery,Books & Magazines
groselha,Others,Food & Beverages,Food & Beverages,Beauty
jumper bebe,Mãe e Bebê,Baby & Kids Fashion,Sports & Outdoors,Sports & Outdoors
carrinho de bebe chicco,Mãe e Bebê,,Home Appliances,
peças de carros,Automóveis,Automobiles,Automobiles,Automobiles
fiat uno way,Others,Automobiles,Hobbies & Collections,Hobbies & Collections
tricot feminino,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
175/70r14,Automóveis,Automobiles,Automobiles,Automobiles
fone de ouvido de gatinho,Celulares e Dispositivos,Audio,Audio,Audio
anime tv,Others,Hobbies & Collections,Home Appliances,Home Appliances
mocho sela,Casa e Decoração,Home & Living,Home & Living,Home & Living
fita isolante,Casa e Decoração,Home & Living,Home & Living,Home & Living
melhoresde pneus,Others,,,
