Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
funkos pop de the umbrella academy,Juguetes y Hobbies,,,
soldadora microalambre,Others,Home & Living,Home & Living,Home & Living
naked girl,Libros y Revistas,Mom & Baby,Women Clothes,Women Clothes
autoestereo pioneer,Others,Automobiles,Automobiles,Automobiles
outfit ropa vaquera para mujer,Ropa de Mujer,,,
toldos para jardines,Hogar y Vida,Home & Living,Home & Living,Sports & Outdoors
novelas eternas,Libros y Revistas,Books & Magazines,Books & Magazines,Books & Magazines
smoking,Ropa de Hombre,Men Clothes,Men Clothes,Mom & Baby
patitos de papel,Papelería,,,
brazo tatuajes para hombres,Accesorios de Moda,,,
camaras,Electrónica,Cameras & Drones,Cameras & Drones,Cameras & Drones
mesas plegables,Hogar y Vida,Computers & Accessories,Home & Living,Mom & Baby
huawei y7,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
bustier corset,Ropa de Mujer,Women Clothes,Women Clothes,Fashion Accessories
crucetillo,Alimentos y Bebidas,Health,Health,Health
trax 2019,Others,Automobiles,Automobiles,Automobiles
ultra advance 3,Salud,Mobile & Gadgets,Health,Sports & Outdoors
yamaha r1,Others,Hobbies & Collections,Hobbies & Collections,Motorcycles
vata de laboratorio,Salud,,,
katana de shinobu,Juguetes y Hobbies,,,
motoe5,Celulares y Gadgets,,,
zapatos para nadar,Calzado de Hombre,,Sports & Outdoors,
ropa tactica,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes
bose soundlink,Electrónica,Audio,Audio,Mobile & Gadgets
zeloglin,Salud,,,
air force 1 louis vuitton,Calzado de Hombre,Men Shoes,Men Shoes,Sports & Outdoors
sabanas individuales,Hogar y Vida,Home & Living,Home & Living,Mom & Baby
aquacare,Hogar y Vida,,,
pizarron,Juguetes y Hobbies,Stationery,Stationery,Mom & Baby
labrador negro,Others,Mom & Baby,Mom & Baby,Men Shoes
descargar musica,Others,,,
casa cravioto,,,,
bocinas bluetooth,Electrónica,Audio,Audio,Audio
nice,Joyas y Relojes,Mobile & Gadgets,Home & Living,Home & Living
mezcladoras de audio,Celulares y Gadgets,Audio,Audio,Health
osos maduros,Juguetes y Hobbies,,,
de pintura comex 1 litro,Hogar y Vida,,,
mesa de ping pong,Juguetes y Hobbies,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
vigueta y bovedilla,Hogar y Vida,,,
zapatos para diabeticos,Calzado de Hombre,Men Shoes,Men Shoes,Sports & Outdoors
cinehome,Electrónica,,,
tenis de seguridad industrial,Calzado de Hombre,Men Shoes,Cameras & Drones,Sports & Outdoors
mecos films,Electrónica,,,
cuphead ps4,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
estilografos recargables,Miscellaneous,Stationery,Stationery,Cameras & Drones
lesbian seduction,Libros y Revistas,,,
chromecast con google tv,Electrónica,Home Appliances,Mobile & Gadgets,Mobile & Gadgets
notebook,Papelería,Stationery,Stationery,Stationery
vestidos de noche cortos,Ropa de Mujer,Women Clothes,Women Clothes,Automobiles
crop top,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
aguaje pastillas,Salud,Fashion Accessories,Fashion Accessories,Fashion Accessories
nikzon,Salud,Health,Health,Health
juguetes mi alegria,,Mom & Baby,Mom & Baby,Mom & Baby
border collie,Mascotas,,Fashion Accessories,Hobbies & Collections
moto e5,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
estufa mabe 6 quemadores,Electrodomésticos,Beauty,Home & Living,Home & Living
don colchon,Hogar y Vida,,,
anillos de promesa para pareja,Joyas y Relojes,,,
biombos,Hogar y Vida,Home & Living,Home & Living,Home & Living
lencería sexy,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
vestidos de novia,Ropa de Mujer,Women Clothes,Women Clothes,Home & Living
ruko,Electrónica,Home & Living,Motorcycles,Motorcycles
pantalla 40 pulgadas,Electrodomésticos,Computers & Accessories,Mobile & Gadgets,Mobile & Gadgets
rallador de verduras,Hogar y Vida,Home & Living,Home & Living,Home & Living
monitor pc,Computación,Computers & Accessories,Computers & Accessories,Mobile & Gadgets
plancha chi,Accesorios de Moda,Beauty,Beauty,Beauty
kia rio 2017,Others,,,
shoto todoroki,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Women Clothes
192.168.1.254,Computación,,,
tenis industriales,Calzado de Hombre,Men Shoes,Men Shoes,Women Clothes
dulces para dulceros,Alimentos y Bebidas,Home & Living,Home & Living,Home & Living
pantallas baratas,Electrodomésticos,,,
uñas negras,Belleza,Beauty,Stationery,Stationery
nupec cachorro 20 kg,Others,,,
santa muerte,Others,Men Clothes,Fashion Accessories,Home & Living
secreto en la montaña,Libros y Revistas,,,
rice purity test,Others,,,
apylsa,Others,,,
casas,Others,Mom & Baby,Home & Living,Home Appliances
amazin,Platform Terms (Mercado/Shopee),Men Clothes,Men Clothes,Men Clothes
estufas de induccion,,,,
detectores de humo,,,,
vestidos de novia,,Women Clothes,Women Clothes,Home & Living
cascos roda,,Motorcycles,Motorcycles,Motorcycles
para que sirve el alliviax,,,,
samsung a31,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
parrilla de induccion,Electrodomésticos,Home & Living,Home & Living,Home & Living
epoca violenta,Electrónica,,,
colchoneta matrimonial,Hogar y Vida,Home & Living,Home & Living,Sports & Outdoors
salas economicas,Hogar y Vida,,,
croquetas para perro,Mascotas,Audio,Mobile & Gadgets,Mobile & Gadgets
crema depilatoria,Belleza,Beauty,Beauty,Beauty
impresora hp,Computación,Computers & Accessories,Computers & Accessories,Men Clothes
drones con cámara,Electrónica,Cameras & Drones,Cameras & Drones,Computers & Accessories
alexa echo dot 3,Electrónica,Audio,Home & Living,Home & Living
samsung a31,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
roxanne wolf,Juguetes y Hobbies,,Home & Living,Mobile & Gadgets
mi pueblo perece por falta de conocimiento,Libros y Revistas,,,
chocolate linder,Alimentos y Bebidas,,,
tida,Others,Automobiles,Automobiles,Automobiles
xxx gordas,Others,,,
mecedora para bebe,Madre y Bebé,Mom & Baby,Mom & Baby,Women Bags
emma colchon,Hogar y Vida,Mom & Baby,Mom & Baby,Mom & Baby
pusheen,Juguetes y Hobbies,Mobile & Gadgets,Mom & Baby,Women Clothes
billete de 20 pesos nuevo,Juguetes y Hobbies,Beauty,Home & Living,Home & Living
chidas imagenes de san judas tadeo,Hogar y Vida,,,
orlistat,Salud,Health,Health,Health
caja musical harry potter,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
juego del calamar disfraz,Juguetes y Hobbies,Women Clothes,Home & Living,Men Clothes
uline,Hogar y Vida,,,
cubos rubik,,Hobbies & Collections,Hobbies & Collections,Sports & Outdoors
mochila hombre,,Men Bags,Men Bags,Men Bags
libro habitos atomicos,,,,
monos chino,Juguetes y Hobbies,Fashion Accessories,Baby & Kids Fashion,Baby & Kids Fashion
perfume bond,Belleza,Beauty,Beauty,Beauty
audi s3,Others,Automobiles,Automobiles,Automobiles
bandera bisexual,Miscellaneous,Home & Living,Home & Living,Women Clothes
vento 2014,Others,,,
cuatrimoto,Others,Motorcycles,Motorcycles,Motorcycles
retroexcavadora,Others,Mom & Baby,Mom & Baby,Men Clothes
ganchillos para tejer,Alimentos y Bebidas,Hobbies & Collections,Hobbies & Collections,Mom & Baby
pop it,Juguetes y Hobbies,Mom & Baby,Baby & Kids Fashion,Hobbies & Collections
motorola g20,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
casas en renta en acapulco,Others,,,
teclado,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
pointer,Others,Home & Living,Home & Living,Home & Living
mujeres calientes,Others,Fashion Accessories,Men Shoes,Men Shoes
inciensos,Salud,Home & Living,Home & Living,Home & Living
ropa otaku,Ropa de Hombre,Home & Living,Women Clothes,Women Clothes
corset para hombre,Ropa de Hombre,Watches,Men Bags,Men Bags
celulares más baratos,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
yal l21,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
versa advance,Others,Automobiles,Automobiles,Automobiles
retroexcavadora,Others,Mom & Baby,Mom & Baby,Men Clothes
pastel,Hogar y Vida,Home & Living,Stationery,Stationery
flejadora manual,Others,,,
camioneta mg,Others,,,
jersey atlas,Ropa de Hombre,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
the art of zoo,Libros y Revistas,,,
funky town video gore,Others,,,
plancha remington,Belleza,Beauty,Beauty,Home Appliances
tarjeta de regalo xbox,Videojuegos,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
iphone 11 64 gb,Celulares y Gadgets,Mobile & Gadgets,Computers & Accessories,Computers & Accessories
701,Juguetes y Hobbies,Men Shoes,Sports & Outdoors,Sports & Outdoors
cervezas,Alimentos y Bebidas,Home & Living,Sports & Outdoors,Sports & Outdoors
ford maverick,Others,Automobiles,Automobiles,Automobiles
motorola g20,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
cash granja,,,,
planta de luz,Hogar y Vida,Home & Living,Stationery,Stationery
audifonos,Celulares y Gadgets,Audio,Audio,Audio
melodica,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Fashion Accessories
peluches de among us,Juguetes y Hobbies,Mom & Baby,Audio,Audio
refrigeradores para tienda,Electrodomésticos,Audio,Home & Living,Home & Living
ugly sweaters pareja,Ropa de Hombre,Fashion Accessories,Women Clothes,Women Clothes
vasos yeti,Hogar y Vida,Home & Living,Home & Living,Home & Living
despertador,Hogar y Vida,Home & Living,Home & Living,Watches
fingiendo amor,Libros y Revistas,,,
follaje artificial,Hogar y Vida,Home & Living,Home & Living,Fashion Accessories
mueble para tv,Hogar y Vida,Home & Living,Home & Living,Audio
monster high,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Automobiles
roperos de madera,Hogar y Vida,Mobile & Gadgets,Home & Living,Home & Living
a eite de coco,Salud,,,
ryzen 5 5600x,Computación,,,
margies motos,Others,,,
supermex,Celulares y Gadgets,Men Clothes,Baby & Kids Fashion,Baby & Kids Fashion
motorola one,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Home & Living
porta gafete,Accesorios de Moda,Stationery,Stationery,Stationery
tequila luisito comunica,Alimentos y Bebidas,,,
mapa mundial,Juguetes y Hobbies,Home & Living,Home & Living,Mom & Baby
short biker mujer,Ropa de Mujer,Sports & Outdoors,Sports & Outdoors,Women Clothes
abanicos de madera,Accesorios de Moda,Hobbies & Collections,Hobbies & Collections,Computers & Accessories
collar de perlas,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Fashion Accessories
suero para pestañas,Salud,Beauty,Beauty,Beauty
the ordinary peeling solution,Salud,,Beauty,
keramene,Belleza,,,
carriola para perros,Mascotas,Pets,Pets,Watches
glamrock chica,Juguetes y Hobbies,,,
cafeteras oster,,Home Appliances,Home & Living,Home & Living
maquinas wahl,,Beauty,Home Appliances,Beauty
sartenes,,Home & Living,Home & Living,Mobile & Gadgets
pop it,Juguetes y Hobbies,Mom & Baby,Baby & Kids Fashion,Hobbies & Collections
sueter navideño,Ropa de Hombre,Men Clothes,Women Clothes,Women Clothes
teclado de computadora,Computación,Computers & Accessories,Computers & Accessories,Computers & Accessories
kindle,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
lapiceras,Papelería,Stationery,Stationery,Stationery
adopcion razas de perros pequeños,Mascotas,,,
moldes de silicon,Hogar y Vida,Home & Living,Home & Living,Fashion Accessories
perfume bond,Belleza,Beauty,Beauty,Beauty
quina roja,Alimentos y Bebidas,Health,Health,Health
marvel legends spiderman,Juguetes y Hobbies,Hobbies & Collections,Fashion Accessories,Fashion Accessories
converse run star hike,Calzado de Mujer,Men Shoes,Men Shoes,Women Bags
cubo,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Mom & Baby
hotwels,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
mecanico jeans,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes
honda shadow 750,Others,,Motorcycles,
tinacos en monterrey,Miscellaneous,,,
zoofilia,Libros y Revistas,Men Clothes,Men Clothes,Men Clothes
feliz dia del nino,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
poco x3 pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
minisplit inverter,Hogar y Vida,Home Appliances,Home Appliances,Home Appliances
oracion a san judas tadeo,Libros y Revistas,,,
huawei smartwatch,Hogar y Vida,Mobile & Gadgets,Watches,Watches
libreta,Papelería,Stationery,Stationery,Stationery
huawei freebuds 3,Celulares y Gadgets,Mobile & Gadgets,Audio,Audio
regio 32 rollos,Hogar y Vida,Home & Living,Home & Living,Home & Living
ford f150,,Hobbies & Collections,Hobbies & Collections,Automobiles
mochilas,Bolsas de Mujer,Women Bags,Women Bags,Women Bags
agendas personalizadas,Papelería,Stationery,Stationery,Mom & Baby
gato persa,Mascotas,Mom & Baby,Mom & Baby,Hobbies & Collections
chaleco con peso,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Men Clothes
escritorio en l,Hogar y Vida,Mobile & Gadgets,Audio,Audio
limadura de hierro,Hogar y Vida,,,
casa de barbie,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Stationery
perfume bond,Hogar y Vida,Beauty,Beauty,Beauty
la vida invisible de addie larue,Libros y Revistas,Books & Magazines,Books & Magazines,Books & Magazines
ventanas de herreria,Hogar y Vida,,,
toyota camry,Others,Automobiles,Automobiles,Automobiles
tenis steve madden,Calzado de Mujer,Women Shoes,Women Shoes,Women Shoes
audi a5,Others,,,
mapa estados unidos,Juguetes y Hobbies,Men Clothes,Home & Living,Fashion Accessories
dkny be delicious,Belleza,Beauty,Home & Living,Home & Living
plastilina,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Mom & Baby
memorias de una geisha,Others,,,
jada toys,Others,Hobbies & Collections,Hobbies & Collections,Mom & Baby
anillos de promesa para mujer,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Fashion Accessories
smart forfour,,Automobiles,Automobiles,Automobiles
xxx dormidas,,,,
gato persa,Mascotas,Mom & Baby,Mom & Baby,Hobbies & Collections
astolfo hentai,Others,,,
batas de laboratorio,Ropa de Mujer,Men Clothes,Men Clothes,Health
patines,Juguetes y Hobbies,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
jeep patriot,Others,Automobiles,Automobiles,Automobiles
planchas cabello,Belleza,Beauty,Beauty,Beauty
new balance,Calzado de Mujer,Men Shoes,Men Shoes,Mom & Baby
rolex,Joyas y Relojes,Watches,Watches,Watches
behringer,Electrónica,Men Clothes,Home Appliances,Fashion Accessories
adidas yeezy,Calzado de Hombre,Men Shoes,Sports & Outdoors,Women Shoes
sketcher reloj,Joyas y Relojes,,,
xaomi redmi note 8,Celulares y Gadgets,,,
lumoonosity,Celulares y Gadgets,Home & Living,Home & Living,Home & Living
madurita mexicana,Others,,,
friday night funky,Juguetes y Hobbies,Men Clothes,Cameras & Drones,Cameras & Drones
stray kits,Juguetes y Hobbies,,,
estaquitas nissan,Others,Automobiles,Automobiles,Automobiles
where the crawdads sing,Libros y Revistas,Books & Magazines,Books & Magazines,Books & Magazines
animales nocturnos,Libros y Revistas,Mom & Baby,Mom & Baby,Mom & Baby
gogeta,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
tatuajes para hombres,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Stationery
ford maverick,Others,Automobiles,Automobiles,Automobiles
pins,,Fashion Accessories,Fashion Accessories,Health
pastillero,,Home & Living,Home & Living,Automobiles
deja de ser tu libro,,,,
subastas ventura,,,,
sueter navideño,Ropa de Mujer,Men Clothes,Women Clothes,Women Clothes
friday night funkin,Juguetes y Hobbies,Mom & Baby,Baby & Kids Fashion,Mom & Baby
pointer,Accesorios para Vehículos,Home & Living,Home & Living,Home & Living
airpods 2,Celulares y Gadgets,Audio,Audio,Mobile & Gadgets
moto z2 play,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Fashion Accessories
xiami redmi note 9,Celulares y Gadgets,,,
juguetes de among us,Juguetes y Hobbies,,,
lenceria para mujer,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
sierra de banco,Hogar y Vida,Home & Living,Home & Living,Home Appliances
venta de perros,Others,,,
papel para acuarela,Papelería,Stationery,Stationery,Home Appliances
demon slayer,Juguetes y Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
escord pachuca,Others,,,
samsung a 12,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
caja sorpresa,Papelería,Computers & Accessories,Computers & Accessories,Computers & Accessories
honda crv2018,Others,,,
targeta roja,Libros y Revistas,,,
mega blocks,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
converce,Calzado de Hombre,Men Clothes,Men Shoes,Women Shoes
transportador,Papelería,Stationery,Mom & Baby,Mom & Baby
silabario,Miscellaneous,Mom & Baby,Mom & Baby,Mom & Baby
xmxx,Miscellaneous,,,
casa de barbie,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Stationery
perfume ariana grande,Belleza,Beauty,Beauty,Home & Living
electrodomesticos,Electrodomésticos,Home & Living,Home Appliances,Home Appliances
utiles escolares,Papelería,Stationery,Stationery,Stationery
monster,Juguetes y Hobbies,Mobile & Gadgets,Fashion Accessories,Hobbies & Collections
nivea luminous antimanchas,Belleza,Sports & Outdoors,Women Shoes,Women Shoes
xxx de mujeres,Others,,,
kindle,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
donkey kong,Videojuegos,Hobbies & Collections,Hobbies & Collections,Fashion Accessories
relojes de pared,,Home & Living,Home & Living,Hobbies & Collections
punto de venta abarrotes,,,,
famosas xxx,,,,
disco duro,,Computers & Accessories,Computers & Accessories,Computers & Accessories
consolas de videojuegos,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
ecosport 2006,Others,Automobiles,Automobiles,Automobiles
gimnasio multifuncional,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
micro sd 32gb,Computación,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
pinos de navidad,Hogar y Vida,Home & Living,Home & Living,Hobbies & Collections
chevy 2006,Others,,,
tarjas para cocina,Hogar y Vida,Home & Living,Women Bags,Women Shoes
huawei freebuds pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gravity falls,Libros y Revistas,Mobile & Gadgets,Fashion Accessories,Mom & Baby
xiaomi mi 9t,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
oni chi chi 2,Juguetes y Hobbies,,,
funda samsung a32,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
draken tokyo revengers,Ropa de Mujer,,Hobbies & Collections,
coraline libro,Libros y Revistas,Men Clothes,Home & Living,Home & Living
toy mini brands,Juguetes y Hobbies,Mom & Baby,Mom & Baby,Hobbies & Collections
bmw 120i,Others,,Automobiles,Automobiles
el gran malo tequila,Libros y Revistas,,,
tanjiro y nezuko,Juguetes y Hobbies,,,
malla mosquitera,Hogar y Vida,Mom & Baby,Home & Living,Home & Living
cangurera para bebe,Moda para Bebés y Niños,Mom & Baby,Mom & Baby,Baby & Kids Fashion
xtrasize,Ropa de Mujer,Women Clothes,Women Clothes,Women Clothes
