Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
transtar,"Dining, Travel & Services",Motorcycles,Motorcycles,Motorcycles
bed risers,Home & Living,Home & Living,Home & Living,Home & Living
trucker caps,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Sports & Outdoors
projector light,Home & Living,Home Appliances,Home & Living,Hobbies & Collections
mikey tokyo revengers,Hobbies & Books,Hobbies & Collections,Men Clothes,Men Clothes
g string for men,Men's Wear,Men Clothes,Men Clothes,Men Clothes
shopping cart,Home & Living,Home & Living,Home & Living,Automobiles
philip kettle,Home Appliances,Home Appliances,Home Appliances,Home & Living
coffee filter paper,Home & Living,Home & Living,Home & Living,Food & Beverages
humidity meters,Home & Living,,,
tequila jose cuervo,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
cot bumpers,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
dried prawn,Food & Beverages,Food & Beverages,Food & Beverages,Sports & Outdoors
bedroom light,Home & Living,Home & Living,Home & Living,Home & Living
phone,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ekwv,Computers & Peripherals,Pets,Travel & Luggage,Travel & Luggage
vacuum cleaner handheld,Home Appliances,Home Appliances,Home Appliances,Automobiles
teddy bear big,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
seal machine,Home & Living,Home & Living,Home & Living,Home & Living
polisher machine,Home & Living,Home & Living,Automobiles,Automobiles
bedsheet queen size,Home & Living,Home & Living,Home & Living,Home & Living
tote bag men,Men's Bags,Men Bags,Men Bags,Men Bags
usb c charger,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
selfie light ring,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
adidas running shoes women,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Women Shoes
washer dryer,Home Appliances,Home Appliances,Home Appliances,Home Appliances
spot welder,Home & Living,Home & Living,Home & Living,Computers & Accessories
roman mop,Home & Living,Home & Living,Home & Living,Home & Living
wahl hair clippers,Beauty & Personal Care,Beauty,Beauty,Beauty
bluetooth receiver,Computers & Peripherals,Audio,Audio,Audio
giordano,Women's Apparel,Women Clothes,Men Clothes,Stationery
giant bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
poco f2,Mobile & Gadgets,,Mobile & Gadgets,Mobile & Gadgets
wishtrend,Beauty & Personal Care,Beauty,Beauty,Beauty
popular card games,Hobbies & Books,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
kowa mask,Health & Wellness,Health,Health,Health
cooling pads,Computers & Peripherals,Computers & Accessories,Home & Living,Home & Living
novelle bedsheet,Home & Living,Home & Living,Home & Living,Home & Living
bolster pillow,Home & Living,Home & Living,Home & Living,Home & Living
evisu t shirt,Men's Wear,Women Clothes,Women Clothes,Men Clothes
simple dimple fidget toy,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
electric grill,Home Appliances,Home & Living,Home & Living,Home Appliances
face towel,Home & Living,Home & Living,Home & Living,Home & Living
calvin klein,Men's Wear,Beauty,Women Clothes,Women Clothes
vtl bus transtar,"Dining, Travel & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
snap buttons,Home & Living,Home & Living,Home & Living,Women Clothes
bathroom shelves,Home & Living,Home & Living,Home & Living,Home & Living
49inch monitor,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
crusty fish skin,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
kitchen wall paper,Home & Living,Home & Living,Home & Living,Home & Living
car interior cleaner,Automotive,Automobiles,Automobiles,Automobiles
coco max,Food & Beverages,Mobile & Gadgets,Health,Health
ankle sock,Women's Apparel,Women Clothes,Muslim Fashion,Muslim Fashion
cupboard,Home & Living,Home & Living,Home & Living,Home & Living
hh,Health & Wellness,Health,Health,Health
championsports,Sports & Outdoors,Health,Sports & Outdoors,Sports & Outdoors
water spray bottle,Home & Living,Home & Living,Home & Living,Home & Living
steamer stainless steel,Home Appliances,Home & Living,Home & Living,Home & Living
kim hock guan,,Food & Beverages,Food & Beverages,Food & Beverages
easyhome.sg,Home & Living,Home & Living,Home & Living,Home & Living
sparkler candles,Home & Living,Home & Living,Home & Living,Home & Living
sink tap,Home & Living,Home & Living,Home & Living,Home & Living
dinner dresses,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
thomas' train,"Toys, Kids & Babies",,,
redmi note 8in,Mobile & Gadgets,,,
car accessories,Automotive,Automobiles,Automobiles,Automobiles
nu ren wo zui da,Others,Health,Hobbies & Collections,Hobbies & Collections
pineapple tart mould,Home & Living,Home & Living,Home & Living,Home & Living
cetaphil gentle skin cleanser,Beauty & Personal Care,Beauty,Beauty,Beauty
garmin venu sq,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
white and black,Sports & Outdoors,Beauty,Fashion Accessories,Fashion Accessories
atomy korea,Health & Wellness,Health,Mom & Baby,Mom & Baby
postbox,Home & Living,Stationery,Stationery,Stationery
dishwasher tablets,Home & Living,Home & Living,Home & Living,Home & Living
grass cutter machine,Home & Living,Home & Living,Home & Living,Home & Living
garmin instinct,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
woosa mattress,Home & Living,Home & Living,Home & Living,Home & Living
inflatable boat,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Home & Living
roller skate shoes,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Mom & Baby
dayplus bread,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
laser cutting machine,Home & Living,Home & Living,Home & Living,Home & Living
lighting motion sensor,Home & Living,Home & Living,Home & Living,Automobiles
pozzi tap,Home & Living,Home & Living,Home & Living,Home & Living
mahjong set in,Hobbies & Books,,,
3d2n staycation,"Dining, Travel & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
ssd external,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
kappa shoe,Women's Shoes,Men Shoes,Men Shoes,Men Shoes
water pressure pump,Home Appliances,Home & Living,Home & Living,Home & Living
windows restrictor,Home & Living,Home & Living,Mom & Baby,Mom & Baby
keychain with name,Jewellery & Accessories,Hobbies & Collections,Hobbies & Collections,Baby & Kids Fashion
42 inches tv,Home Appliances,Home Appliances,Home & Living,Home & Living
spi bags,Kids Fashion,Baby & Kids Fashion,Women Bags,Women Bags
hoka,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Women Shoes
gymnastics rings,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
pediasure milk,Food & Beverages,Food & Beverages,Mom & Baby,Food & Beverages
zenfone 8,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
calvin klein,Women's Apparel,Beauty,Women Clothes,Women Clothes
ballet leotards,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
piano cover cloth,Hobbies & Books,Home & Living,Hobbies & Collections,Computers & Accessories
xiaomi projector,,Home Appliances,Home Appliances,Home Appliances
samsonite harts 68/25 spinner,,Travel & Luggage,Travel & Luggage,Travel & Luggage
blackout curtain,Home & Living,Home & Living,Home & Living,Home & Living
corsair,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
liveup member,Platform Terms (Lazada / Shopee),,,
bellamy organic,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Food & Beverages
forment perfume,Beauty & Personal Care,Beauty,Beauty,Beauty
fossil,Watches,Watches,Watches,Watches
nitrile gloves,Health & Wellness,Health,Health,Health
electric lunch box recipe,Lifestyle,,,
toy station,Hobbies & Books,Mom & Baby,Pets,Pets
contact paper,Home & Living,Home & Living,Home & Living,Stationery
note 7 screen protector,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
airpod pro casing,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
legos,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Hobbies & Collections
toh garden,Home & Living,Home & Living,Home & Living,Home & Living
tv bracket wall mount,Home Appliances,,Home Appliances,
808cycles,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
caterpillar shoe,Sports & Outdoors,Men Shoes,Men Shoes,Women Shoes
tempur,Home & Living,Home & Living,Home & Living,Travel & Luggage
coconut water,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
affordable omakase,"Dining, Travel & Services",,,
disinfectant spray lysol,Home & Living,Health,Health,Home & Living
琉璃,Hobbies & Books,Home & Living,Home & Living,Home & Living
gymnastic leotard,Sports & Outdoors,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
fit 18,Sports & Outdoors,,,
shelf on desk,Home & Living,Computers & Accessories,Home & Living,Home & Living
remarkable 2,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Home & Living
snowskin mooncakes,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
sony zv 1,Cameras & Drones,Cameras & Drones,Cameras & Drones,Cameras & Drones
shangri la mooncake,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
window robot cleaner,Home Appliances,Home Appliances,Home Appliances,Home & Living
mary jane dr martens,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
non slip slippers,Women's Shoes,Women Shoes,Women Shoes,Women Shoes
russell taylor,Home Appliances,Home Appliances,Home Appliances,Home Appliances
wall stickers,Home & Living,Home & Living,Home & Living,Home & Living
xiaomi projector,Computers & Peripherals,Home Appliances,Home Appliances,Home Appliances
alif computers pte ltd,Computers & Peripherals,,,
mountain bike forsingapore,Sports & Outdoors,,,
simcard.sg,Others,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
dear dahlia,Beauty & Personal Care,Beauty,Beauty,Beauty
oudao,Beauty & Personal Care,Beauty,Beauty,Beauty
ticwatch 2,Watches,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
taobao,Platform Terms (Lazada / Shopee),Women Clothes,Women Clothes,Women Clothes
happy plugs,Mobile & Gadgets,Audio,Audio,Home & Living
edible flowers,Food & Beverages,Home & Living,Food & Beverages,Food & Beverages
face mask,Health & Wellness,Health,Health,Health
stainless steel rice cooker,Home Appliances,Home Appliances,Home Appliances,Home & Living
led lights strips,Home & Living,Home & Living,Home & Living,Home & Living
螺蛳粉,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
water fountain,Home & Living,Pets,Pets,Pets
nikka from the barrel,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
polymailer,Home & Living,Stationery,Stationery,Stationery
bicycle stand,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
jack purcells,Women's Shoes,Men Shoes,Men Shoes,Men Shoes
k94 mask,Health & Wellness,Health,Health,Health
teachers day gift idea,Lifestyle,Women Bags,Women Bags,Health
宜家 新加坡,Home & Living,,,
adidas mini backpack,Women's Bags,Women Bags,Men Bags,Men Bags
wallplug,Home & Living,Home & Living,Home & Living,Home & Living
snowskin mooncake,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
ironing machine,Home Appliances,Home Appliances,Home Appliances,Home & Living
bequiet,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
chealsea jersey,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
liv activ,Sports & Outdoors,Books & Magazines,Health,Health
thrash bag,Home & Living,Home & Living,Home & Living,Home & Living
ip cam,Cameras & Drones,Cameras & Drones,Cameras & Drones,Mom & Baby
heatgun,Home & Living,Home & Living,Home & Living,Home & Living
digital door lock,Home & Living,Home & Living,Home & Living,Fashion Accessories
sd biosensor art kit,Health & Wellness,Health,Health,Health
shoe rack with bench,Home & Living,Home & Living,Home & Living,Home & Living
intercomm system,Home & Living,,,
golf bags,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
shlef,Home & Living,Home & Living,Computers & Accessories,Computers & Accessories
zark games,Video Games,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
dewberry biscuits,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
zenfone 6,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
subwoofer,Mobile & Gadgets,Audio,Audio,Audio
cr123a battery,Mobile & Gadgets,Home Appliances,Home Appliances,Home Appliances
electric grill,Home Appliances,Home & Living,Home & Living,Home Appliances
kids bicycle,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Sports & Outdoors
redragon,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Gaming & Consoles
ibc root beer,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
world of sports,Sports & Outdoors,Hobbies & Collections,Sports & Outdoors,Sports & Outdoors
livfit foldable bicycle,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
red bean tv box,Home Appliances,Food & Beverages,Home Appliances,Food & Beverages
chocolate fondue,Home Appliances,Food & Beverages,Home & Living,Home & Living
tv cabinet,Home & Living,Home & Living,Home & Living,Home & Living
sandwich griller,Home Appliances,Home Appliances,Home Appliances,Home Appliances
snowskin mooncake,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
madcow,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
christmas wreath,Home & Living,Home & Living,Fashion Accessories,Fashion Accessories
ninjavan dropoff,Platform Terms (Lazada / Shopee),,,
nj80,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Home & Living
painting canvas,Home & Living,Home & Living,Home & Living,Stationery
rio alcohol,Food & Beverages,Health,Food & Beverages,Beauty
yankee candle garden sweet pea car jar,Home & Living,,,
kappa shoe,Kids Fashion,Men Shoes,Men Shoes,Men Shoes
mooncake boxes,Home & Living,Stationery,Stationery,Stationery
ring binders,Home & Living,Stationery,Stationery,Hobbies & Collections
sexy bras,Women's Apparel,Women Clothes,Women Clothes,Women Clothes
kneepads volleyball,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
32 inch philips tv,Home Appliances,Home Appliances,Home Appliances,Home & Living
fast wireless charger,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
durex play vibration,Health & Wellness,Health,Beauty,Beauty
doubleshot keycaps,Computers & Peripherals,Computers & Accessories,Computers & Accessories,Computers & Accessories
hair dryer wireless,Home Appliances,Beauty,Beauty,Beauty
giordano,Women's Apparel,Women Clothes,Men Clothes,Stationery
projector+screen,Computers & Peripherals,Home Appliances,Home Appliances,Home & Living
nokia 3g phones,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
squishy in,"Toys, Kids & Babies",Mom & Baby,Mom & Baby,Mom & Baby
pressure cooker,Home Appliances,Home Appliances,Home Appliances,Home Appliances
giordano,Women's Apparel,Women Clothes,Men Clothes,Stationery
aukey,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
gloves,Jewellery & Accessories,Fashion Accessories,Fashion Accessories,Fashion Accessories
oppo reno 10x zoom,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
face mask,Health & Wellness,Health,Health,Health
contactless thermometer,Health & Wellness,Health,Health,Home & Living
ichiran ramen instant,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
malay 3gp,Hobbies & Books,,,
contactless thermometer,Health & Wellness,Health,Health,Home & Living
disposable tablecloths,Home & Living,Home & Living,Sports & Outdoors,Sports & Outdoors
stainless steel rice cooker,Home Appliances,Home Appliances,Home Appliances,Home & Living
samsung s21 ultrasingapore,Mobile & Gadgets,,,
window+blinds,Home & Living,,,
insect screen,Home & Living,Home & Living,Home & Living,Pets
trotronics,Mobile & Gadgets,Audio,Audio,Audio
haichijia suan la fen,Food & Beverages,Food & Beverages,Food & Beverages,Food & Beverages
