Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
ที่นอน แมว,สัตว์เลี้ยง,Pets,Pets,Pets
ผ้าม่านกั้นห้อง,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
หลวง พ่อ พัฒน์,อื่นๆ,Home & Living,Fashion Accessories,Fashion Accessories
ชุด ลูกเสือ,เสื้อผ้าแฟชั่นผู้หญิง,Men Clothes,Women Clothes,Women Clothes
ดาบ พิฆาต อสูร ภาค 2,สื่อบันเทิงภายในบ้าน,,,
ภาษา จีน,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Mom & Baby,Books & Magazines
mi 11 pro,เครื่องใช้ไฟฟ้าภายในบ้าน,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
จุดธูปไหว้เจ้าที่กี่ดอก,อื่นๆ,,,
แดงอินโด,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
บอนสีวัวแดง,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
pat5,อื่นๆ,Books & Magazines,Books & Magazines,Books & Magazines
หมวกกันน็อค วิบาก,ยานยนต์,Motorcycles,Motorcycles,Motorcycles
เบาะนั่งพื้น,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
สีย้อมผมแบบสระ,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
กระหรี่ไทยxxx,Others,,,
168,เครื่องใช้ในบ้าน,Mobile & Gadgets,Home & Living,Automobiles
สยามทีวีเชียงใหม่,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
นมจืด,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
เครื่อง รัด กล่อง,เครื่องใช้ไฟฟ้าภายในบ้าน,Home & Living,Home & Living,Fashion Accessories
เตารีด philips,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
เสื้อขาว,เสื้อผ้าแฟชั่นผู้ชาย,Men Clothes,Women Clothes,Men Clothes
วิปปิ้งครีมแดรี่,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
กระเป๋า,กระเป๋า,Women Bags,Women Bags,Women Bags
เสื้อ,เสื้อผ้าแฟชั่นผู้หญิง,Women Clothes,Women Clothes,Women Clothes
แผนที่ ประเทศไทย,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Books & Magazines,Books & Magazines
แอลกอฮอล์ล้างแผล,อาหารเสริมและผลิตภัณฑ์สุขภาพ,Health,Health,Health
กางเกงผ้าลินิน,เสื้อผ้าแฟชั่นผู้หญิง,Women Clothes,Women Clothes,Women Clothes
นาฬิกา gucci,นาฬิกาและแว่นตา,Watches,Watches,Men Shoes
anyflip,กีฬาและกิจกรรมกลางแจ้ง,,,
assassins pride,เครื่องเขียน หนังสือ และดนตรี,Books & Magazines,Home & Living,Hobbies & Collections
เรือพลาสติก,เครื่องใช้ในบ้าน,Sports & Outdoors,Sports & Outdoors,Baby & Kids Fashion
kerry กี่วันถึง,Others,,,
ดูดวงเนื้อคู่,อื่นๆ,Books & Magazines,Books & Magazines,Books & Magazines
เสื้อ,เสื้อผ้าแฟชั่นผู้ชาย,Women Clothes,Women Clothes,Women Clothes
กล่อง พัสดุ,เครื่องใช้ในบ้าน,Stationery,Stationery,Stationery
ถุง ยาง อนามัย,อาหารเสริมและผลิตภัณฑ์สุขภาพ,Health,Health,Health
เครื่อง ซัก ผ้า หยอด เหรียญ,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Computers & Accessories
ญี่ปุ่น xx,Others,Beauty,Gaming & Consoles,Gaming & Consoles
เสื้อผ้า กีฬา,กีฬาและกิจกรรมกลางแจ้ง,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
ร้าน ดอกไม้ ใกล้ ฉัน,อื่นๆ,,,
ของขวัญวันเกิด ผู้ชาย,อื่นๆ,Men Bags,Home & Living,Home & Living
บับเบิ้ล,เครื่องใช้ในบ้าน,Stationery,Stationery,Stationery
vivo v2026,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ครีมทามือ,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
ต้นกระบองเพรช,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
ห้องน้ำ แมว,สัตว์เลี้ยง,Pets,Pets,Home & Living
ทรัมเป็ต,เครื่องเขียน หนังสือ และดนตรี,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
อาหาร แห้ง,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
เล็บ เจ ล สวย ๆ,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
ผมบ๊อบ ทรง ผม สั้น,ความงามและของใช้ส่วนตัว,,,
สมเด็จ หลัง ยันต์ ต่างๆ,อื่นๆ,,,
สมัครเน็ตฟิก,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ผ้าซิ่น,เสื้อผ้าแฟชั่นผู้หญิง,Women Clothes,Women Clothes,Women Clothes
สํา น วน ไทย,อื่นๆ,,,
ปัจฉิม,อื่นๆ,Home & Living,Home & Living,Home & Living
ต้น ชิงชัน,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
ทาโกะวาซาบิ,อาหารและเครื่องดื่ม,Food & Beverages,Food & Beverages,Food & Beverages
ราคาศาลพระภูมิ,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
ทำเล็บ,ความงามและของใช้ส่วนตัว,Beauty,Beauty,Beauty
ตาข่ายพลาสติก,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
เครื่องเป่าลมร้อน,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
เครื่องต้มไข่,เครื่องใช้ไฟฟ้าภายในบ้าน,Home Appliances,Home Appliances,Home Appliances
ผ้าคลุมกระเป๋าเดินทาง,กระเป๋า,Travel & Luggage,Travel & Luggage,Travel & Luggage
ตัดผมวันไหนดี,Others,,,
ซ่อนกล้อง,กล้องและอุปกรณ์ถ่ายภาพ,Cameras & Drones,Cameras & Drones,Cameras & Drones
บัณฑิตหน้าใส หัวใจว้าวุ่น,เครื่องเขียน หนังสือ และดนตรี,Hobbies & Collections,Hobbies & Collections,Beauty
huawei p30 lite,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
ถาดสแตนเลส,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
หัวเทียน,ยานยนต์,Motorcycles,Motorcycles,Motorcycles
inovo,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Computers & Accessories
เปลญวน,เครื่องใช้ในบ้าน,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
redmi 9,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
หญ้าเทียมราคา,เครื่องใช้ในบ้าน,Home & Living,Home & Living,Home & Living
legend of fei,เครื่องเขียน หนังสือ และดนตรี,Hobbies & Collections,Stationery,Hobbies & Collections
ยุทธการปราบนางมาร,สื่อบันเทิงภายในบ้าน,Books & Magazines,Books & Magazines,Books & Magazines
ไอโฟน 8 plus,มือถือและอุปกรณ์เสริม,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
