"keyword","category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"hi roller","Dining, Travel & Services","Hobbies & Books",,
"7 inch phone","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"ph tester","Home & Living","Home & Living","Home & Living","Home & Living"
"prom dress","Women's Apparel","Women's Apparel","Women's Apparel",
"tong heng egg tart","Food & Beverages",,"Food & Beverages",
"book solat jumaat","Hobbies & Books",,,
"sk jewellery singapore","Jewellery & Accessories","Fashion Accessories","Fashion Accessories","Fashion Accessories"
"leather office chair","Home & Living","Home & Living","Home & Living",
"xiaomi mi 11","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"dumbell","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"wall shelves singapore","Home & Living",,"Home & Living",
"bonjour cosmetics","Beauty & Personal Care","Women's Bags",,
"peg+perego","Toys, Kids & Babies",,,
"iphone 10","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"bluetooth mic","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"blue pea flower","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"nike water bottle","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"laminator paper","Home & Living","Home & Living",,
"ikea shark","Home & Living","Toys, Kids & Babies","Toys, Kids & Babies",
"blue pea flower","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"led light strips","Home & Living","Home & Living","Home & Living",
"electric mixer","Home Appliances","Home Appliances","Home Appliances","Home Appliances"
"fluted panel","Home & Living","Women's Apparel",,
"trolley ikea","Home & Living","Home & Living","Home & Living",
"fish crackers","Food & Beverages","Food & Beverages","Food & Beverages",
"anime body pillows","Hobbies & Books","Home & Living","Home & Living",
"foldable small table","Home & Living","Home & Living","Home & Living",
"sl food","Food & Beverages","Food & Beverages","Food & Beverages",
"24 hour massage singapore","Lifestyle",,,
"keychron q2","Computers & Peripherals","Computers & Accessories",,
"flash deals","Platform Terms (Lazada / Shopee)","Mobile & Gadgets","Miscellaneous",
"writing tablet","Mobile & Gadgets","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"ps5 buy","Video Games",,"Video Games",
"furnituremart singapore","Home & Living",,,
"coach bucket bag","Women's Bags","Women's Bags","Women's Bags",
"office 2021","Computers & Peripherals","Home & Living",,
"ensure life promotion","Health & Wellness",,"Home & Living",
"lock latch for door","Home & Living",,,
"backpack mini","Women's Bags","Women's Bags","Women's Bags",
"hair straightener comb","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"necklace beads","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories",
"desktop fans","Home Appliances",,"Computers & Peripherals",
"spy cam","Cameras & Drones","Cameras & Drones","Cameras & Drones",
"microphone bluetooth","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"phone holder stand","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"night wear","Women's Apparel","Women's Apparel","Women's Apparel","Women's Apparel"
"dsa keycaps","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"crystal bracelet","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories"
"shelf desk","Home & Living","Home & Living",,
"led ceiling fan light","Home Appliances","Home Appliances","Home & Living",
"bygone spray","Home & Living",,"Home & Living",
"fish slipper","Women's Shoes","Women's Shoes","Women's Shoes",
"contact lens cases","Home & Living","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories"
"mdm ling bao","Food & Beverages","Food & Beverages","Food & Beverages",
"realme gt 2 pro","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"beaba diapers","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"platform crocs","Women's Shoes","Women's Shoes","Women's Shoes",
"screen partition","Home & Living","Home & Living","Home & Living",
"ee sin","Home & Living",,"Home & Living",
"bicycle to buy","Sports & Outdoors",,,
"que pole","Home & Living",,"Home & Living",
"foot bath","Home & Living","Beauty & Personal Care","Beauty & Personal Care",
"dumbbells set","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"perk coffee singapore","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"connectix","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"toilet hidden camera","Cameras & Drones","-",,
"mi mix4","Mobile & Gadgets",,"Mobile & Gadgets",
"charger samsung","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"multi purpose cooker","Home Appliances","Home Appliances","Home Appliances",
"mini rice cookers","Home Appliances","Home Appliances","Home Appliances",
"men jogger pants","Men's Wear","Men's Wear","Men's Wear","Men's Wear"
"cade maddox","Health & Wellness","Men Shoes","Men Shoes","Men Shoes"
"cny ang bao rates 2022","Lifestyle",,,
"doggy backpack","Pet Food & Supplies","Pet Food & Supplies",,
"dyson airwrap complete","Home Appliances","Home Appliances","Beauty & Personal Care",
"electrical saw","Home & Living","Home & Living","Home & Living",
"sunglass for men","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories"
"redmagic 6 pro","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"meat grinder","Home Appliances","Home & Living","Home & Living",
"handrails","Home & Living","Home & Living",,
"sexdolls","Health & Wellness","Miscellaneous",,
"curlers for long hair","Home Appliances","Beauty","Beauty","Beauty"
"hairclip","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories"
"art test kit price","Health & Wellness","Health","Health","Food & Beverages"
"chloe perfume","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"tight short","Women's Apparel","Women's Apparel",,
"bikes lights","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"reusable bags","Home & Living","Home & Living","Home & Living",
"heating gun","Home & Living","Home Appliances","Miscellaneous","Miscellaneous"
"old nokia phone","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"hamester","Pet Food & Supplies","Pet Food & Supplies",,
"webcam with cover","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"samsung.com sg","Mobile & Gadgets",,,
"mode aesthetic","Dining, Travel & Services",,"Women's Apparel",
"snacks near me","Food & Beverages",,,
"aline skirt","Women's Apparel","Women's Apparel","Women's Apparel",
"litepro crankset","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"relaxing chair singapore","Home & Living",,,
"screen protector anti blue light","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"20 inch folding bike","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"iphone se 2022","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"sun hats","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories",
"free sim card singapore","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Tickets, Vouchers & Services"
"prospan cough syrup","Health & Wellness","Health & Wellness","Health & Wellness",
"polishing machine","Automotive","Automotive","Home Appliances",
"letter box digital lock","Home & Living","Home & Living","Home & Living","Home & Living"
"game resort","Video Games","Video Games",,
"lotte luncheon meat","Food & Beverages","Food & Beverages","Food & Beverages",
"sappun shoes","Women's Shoes","Women's Shoes","Women's Shoes",
"ellie and bear","Toys, Kids & Babies",,"Toys, Kids & Babies",
"crossbody bag adidas","Women's Bags","Women's Bags",,
"green converse","Women's Shoes","Men's Shoes","Men's Shoes",
"teacher stamps","Home & Living","Home & Living","Home & Living",
"i watch straps","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"li chun 2022 deposit money","Lifestyle",,,
"how to cook abalone in can","Food & Beverages",,,
"relaxing chairs","Home & Living","Home & Living","Home & Living",
"sling bags for men","Men's Bags","Men's Bags","Men's Bags",
"how to cook abalone in can","Food & Beverages",,,
"garmin+gps","Sports & Outdoors",,,
"kaftan singapore","Women's Apparel",,"Women's Apparel",
"challenger","Computers & Peripherals","Hobbies & Books","Automotive",
"fasha skincare","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"transport voucher 2023","Dining, Travel & Services",,,
"ninja points","Others",,"Hobbies & Books",
"sling bag women","Women's Bags","Women's Bags","Women's Bags","Women's Bags"
"young heart","Women's Apparel","Women's Apparel","Women's Apparel",
"dior sneaker","Women's Shoes","Women's Shoes","Women's Shoes","Women's Shoes"
"recyclable bag","Home & Living","Home & Living",,
"wiremesh","Home & Living","Home & Living",,
"j&t drop off","Others",,,
"issey miyake bao bao","Women's Bags","Women's Bags","Women's Bags",
"rack shelf","Home & Living","Home & Living","Home & Living",
"tote bag with zip","Women's Bags","Women's Bags","Women's Bags",
"fans with lights","Home Appliances","Home Appliances","Home & Living",
"ttracing","Home & Living","Video Games","Computers & Peripherals",
"fila shoe","Women's Shoes","Women's Shoes","Women's Shoes",
"pool noodles","Toys, Kids & Babies","Sports & Outdoors",,
"iphone x casing","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"colour hair dye","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"legwarmers","Sports & Outdoors","Sports & Outdoors",,
"plant box","Home & Living","Home & Living","Home & Living",
"new balance white shoes","Men's Shoes","Women's Shoes","Men's Shoes",
"hari raya in singapore","Lifestyle","Home & Living","Books & Magazines","Books & Magazines"
"ddr4 ram","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"laptop cheapest","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"lovense lush 3","Health & Wellness","Health & Wellness","Health & Wellness",
"electric wires","Home & Living","Automotive","Home & Living",
"fila shoe","Women's Shoes","Women's Shoes","Women's Shoes",
"nizoral shampoo","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"recyclable bag","Travel & Luggage","Home & Living",,
"marc jacob","Women's Bags","Women's Bags","Women's Bags",
"tao pok","Food & Beverages","Food & Beverages","Home Appliances",
"action cuty","Hobbies & Books","Hobbies & Books",,
"horizon ferry schedule","Dining, Travel & Services",,,
"fishtank sg","Pet Food & Supplies","Pets","Pets","Home & Living"
"thann singapore","Beauty & Personal Care",,"Cameras & Drones",
"iphone14","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"lights avenue","Home & Living",,"Food & Beverages",
"action cuty","Hobbies & Books","Hobbies & Books",,
"goyard tote bag","Women's Bags","Women's Bags","Women's Bags",
"door gift","Home & Living","Home & Living","Home & Living",
"bicycle price singapore","Sports & Outdoors",,,
"jazpiper","Home Appliances","Mobile & Gadgets","Mobile & Gadgets",
"panda dunks","Sports & Outdoors","Sports & Outdoors","Men's Shoes",
"ipad case","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"pitstop tyres","Automotive","Sports & Outdoors","Hobbies & Collections","Hobbies & Collections"
"hand warmer","Sports & Outdoors","Home & Living","Home & Living",
"ah sheng lok lok","Food & Beverages","Food & Beverages","Food & Beverages",
"heya top up","Dining, Travel & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
"sport backpack","Sports & Outdoors","Women's Bags",,
"chan brothers tour promotion 2023","Dining, Travel & Services",,,
"brastagi potato","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"ionic hair dryer","Home Appliances","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"mini hoops","Others","Toys, Kids & Babies",,
"dell singapore","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"amiro facial device singapore","Beauty & Personal Care","Beauty","Beauty","Beauty"
"cheap phones in singapore","Mobile & Gadgets",,,
"bed guard for elderly","Home & Living","Toys, Kids & Babies",,
"muji beanbag","Home & Living","Home & Living","Home & Living",
"newjeans album","Lifestyle",,"Hobbies & Collections","Hobbies & Collections"
"the daily bloom","Beauty & Personal Care","Home & Living","Home & Living",
"the daily bloom","Men's Wear","Home & Living","Home & Living",
"newjeans album","Health & Wellness",,"Hobbies & Collections","Hobbies & Collections"
"bed guard for elderly","Food & Beverages","Toys, Kids & Babies",,
"muji beanbag","Beauty & Personal Care","Home & Living","Home & Living",
"purehan","Home Appliances",,"Home Appliances",
"cute pencil case","Home & Living","Home & Living","Home & Living",
"purehan","Home Appliances",,"Home Appliances",
"honey shampoo","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"nissin cup noodles halal","Food & Beverages","Food & Beverages",,
"samyang tteokbokki","Food & Beverages","Food & Beverages","Food & Beverages",
"qx mahjong","Hobbies & Books",,"Home & Living","Hobbies & Collections"
"pokoks","Home & Living","Home & Living",,
"aw3423dw","Computers & Peripherals","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"qx mahjong","Hobbies & Books",,"Home & Living","Hobbies & Collections"
"blackpink reusable cup","Home & Living","Home & Living",,
"mongze","Home & Living","Home & Living",,
"ghee hiang","Food & Beverages","Food & Beverages","Food & Beverages",
"simply hamper","Lifestyle","Health & Wellness","Food & Beverages",
"pretty fit singapore","Women's Shoes",,,
"heal me bromelain","Health & Wellness","Health","Health","Books & Magazines"
"larq bottle singapore","Home & Living",,,
